PROLIFIC_ID,condition_recode,aggregated_value,choice
60fd89617258b322c92fdd03,1,1,1.0
60fd89617258b322c92fdd03,1,1,1.0
60fd89617258b322c92fdd03,1,1,1.0
60fd89617258b322c92fdd03,1,1,1.0
60fdb9ec6c3006abe82e5182,1,-1,999.0
60fdb9ec6c3006abe82e5182,1,1,1.0
60fdb9ec6c3006abe82e5182,1,1,0.0
60fdb9ec6c3006abe82e5182,1,1,1.0
60fdb9ec6c3006abe82e5182,1,1,1.0
60fdb9ec6c3006abe82e5182,1,1,1.0
60fdb9ec6c3006abe82e5182,1,1,1.0
60fdb9ec6c3006abe82e5182,1,-1,1.0
60fdb9ec6c3006abe82e5182,1,-1,1.0
60fdb9ec6c3006abe82e5182,1,1,0.0
60fdb9ec6c3006abe82e5182,1,1,1.0
60fdb9ec6c3006abe82e5182,1,1,999.0
60fdb9ec6c3006abe82e5182,-1,1,0.0
60fdb9ec6c3006abe82e5182,-1,-1,0.0
60fdb9ec6c3006abe82e5182,-1,-1,0.0
60fdb9ec6c3006abe82e5182,-1,-1,0.0
60fdb9ec6c3006abe82e5182,-1,-1,0.0
60fdb9ec6c3006abe82e5182,-1,-1,0.0
60fdb9ec6c3006abe82e5182,0,1,0.0
60fdb9ec6c3006abe82e5182,0,-1,0.0
60fdb9ec6c3006abe82e5182,0,-1,0.0
60fdb9ec6c3006abe82e5182,0,1,0.0
60fdb9ec6c3006abe82e5182,0,-1,999.0
60fdb9ec6c3006abe82e5182,0,1,999.0
60fdb9ec6c3006abe82e5182,-1,-1,0.0
60fdb9ec6c3006abe82e5182,-1,-1,0.0
60fdb9ec6c3006abe82e5182,-1,-1,0.0
60fdb9ec6c3006abe82e5182,-1,-1,0.0
60fdb9ec6c3006abe82e5182,-1,-1,0.0
60fdb9ec6c3006abe82e5182,-1,1,999.0
60fec21e36a05990cfa8a715,-1,-1,999.0
60fec21e36a05990cfa8a715,-1,1,0.0
60fec21e36a05990cfa8a715,-1,-1,0.0
60fec21e36a05990cfa8a715,-1,-1,0.0
60fec21e36a05990cfa8a715,-1,-1,0.0
60fec21e36a05990cfa8a715,-1,-1,0.0
60fec21e36a05990cfa8a715,-1,-1,0.0
60fec21e36a05990cfa8a715,-1,-1,0.0
60fec21e36a05990cfa8a715,-1,-1,0.0
60fec21e36a05990cfa8a715,-1,-1,0.0
60fec21e36a05990cfa8a715,-1,-1,0.0
60fec21e36a05990cfa8a715,-1,-1,0.0
60fec21e36a05990cfa8a715,0,-1,0.0
60fec21e36a05990cfa8a715,0,-1,0.0
60fec21e36a05990cfa8a715,0,-1,0.0
60fec21e36a05990cfa8a715,0,1,0.0
60fec21e36a05990cfa8a715,0,1,0.0
60fec21e36a05990cfa8a715,0,1,0.0
60fec21e36a05990cfa8a715,1,1,0.0
60fec21e36a05990cfa8a715,1,1,0.0
60fec21e36a05990cfa8a715,1,1,0.0
60fec21e36a05990cfa8a715,1,1,0.0
60fec21e36a05990cfa8a715,1,1,0.0
60fec21e36a05990cfa8a715,1,1,0.0
60fec21e36a05990cfa8a715,1,-1,0.0
60fec21e36a05990cfa8a715,1,1,0.0
60fec21e36a05990cfa8a715,1,1,0.0
60fec21e36a05990cfa8a715,1,1,0.0
60fec21e36a05990cfa8a715,1,1,0.0
60fec21e36a05990cfa8a715,1,-1,0.0
60ff33eea57872b7188f12e2,1,1,999.0
60ff33eea57872b7188f12e2,1,1,0.0
60ff33eea57872b7188f12e2,1,1,0.0
60ff33eea57872b7188f12e2,1,1,0.0
60ff33eea57872b7188f12e2,1,1,0.0
60ff33eea57872b7188f12e2,1,1,0.0
60ff33eea57872b7188f12e2,-1,-1,0.0
60ff33eea57872b7188f12e2,-1,-1,0.0
60ff33eea57872b7188f12e2,-1,-1,0.0
60ff33eea57872b7188f12e2,-1,-1,0.0
60ff33eea57872b7188f12e2,-1,-1,0.0
60ff33eea57872b7188f12e2,-1,1,0.0
60ff33eea57872b7188f12e2,1,1,0.0
60ff33eea57872b7188f12e2,1,1,0.0
60ff33eea57872b7188f12e2,1,1,0.0
60ff33eea57872b7188f12e2,1,1,0.0
60ff33eea57872b7188f12e2,1,1,0.0
60ff33eea57872b7188f12e2,1,1,0.0
60ff33eea57872b7188f12e2,-1,-1,0.0
60ff33eea57872b7188f12e2,-1,-1,0.0
60ff33eea57872b7188f12e2,-1,-1,0.0
60ff33eea57872b7188f12e2,-1,-1,0.0
60ff33eea57872b7188f12e2,-1,-1,0.0
60ff33eea57872b7188f12e2,-1,-1,0.0
60ff33eea57872b7188f12e2,0,1,0.0
60ff33eea57872b7188f12e2,0,-1,0.0
60ff33eea57872b7188f12e2,0,-1,0.0
60ff33eea57872b7188f12e2,0,-1,0.0
60ff33eea57872b7188f12e2,0,-1,0.0
60ff33eea57872b7188f12e2,0,1,0.0
60ff830d7a7cce48e1787ba2,-1,-1,999.0
60ff830d7a7cce48e1787ba2,-1,-1,0.0
60ff830d7a7cce48e1787ba2,-1,1,1.0
60ff830d7a7cce48e1787ba2,-1,-1,1.0
60ff830d7a7cce48e1787ba2,-1,1,1.0
60ff830d7a7cce48e1787ba2,-1,-1,1.0
60ff830d7a7cce48e1787ba2,-1,-1,1.0
60ff830d7a7cce48e1787ba2,-1,-1,1.0
60ff830d7a7cce48e1787ba2,-1,1,1.0
60ff830d7a7cce48e1787ba2,-1,-1,1.0
60ff830d7a7cce48e1787ba2,-1,-1,0.0
60ff830d7a7cce48e1787ba2,-1,-1,0.0
60ff830d7a7cce48e1787ba2,0,1,1.0
60ff830d7a7cce48e1787ba2,0,-1,1.0
60ff830d7a7cce48e1787ba2,0,-1,1.0
60ff830d7a7cce48e1787ba2,0,1,1.0
60ff830d7a7cce48e1787ba2,0,1,1.0
60ff830d7a7cce48e1787ba2,0,1,1.0
60ff830d7a7cce48e1787ba2,1,1,1.0
60ff830d7a7cce48e1787ba2,1,1,1.0
60ff830d7a7cce48e1787ba2,1,1,1.0
60ff830d7a7cce48e1787ba2,1,-1,1.0
60ff830d7a7cce48e1787ba2,1,1,1.0
60ff830d7a7cce48e1787ba2,1,1,1.0
60ff830d7a7cce48e1787ba2,1,1,1.0
60ff830d7a7cce48e1787ba2,1,1,1.0
60ff830d7a7cce48e1787ba2,1,1,1.0
60ff830d7a7cce48e1787ba2,1,1,1.0
60ff830d7a7cce48e1787ba2,1,1,1.0
60ff830d7a7cce48e1787ba2,1,1,1.0
610024bfd6e1038ba3b1601d,1,1,999.0
610024bfd6e1038ba3b1601d,1,1,1.0
610024bfd6e1038ba3b1601d,1,1,1.0
610024bfd6e1038ba3b1601d,1,-1,1.0
610024bfd6e1038ba3b1601d,1,1,1.0
610024bfd6e1038ba3b1601d,1,1,1.0
610024bfd6e1038ba3b1601d,-1,-1,1.0
610024bfd6e1038ba3b1601d,-1,-1,1.0
610024bfd6e1038ba3b1601d,-1,-1,1.0
610024bfd6e1038ba3b1601d,-1,1,1.0
610024bfd6e1038ba3b1601d,-1,-1,1.0
610024bfd6e1038ba3b1601d,-1,-1,1.0
610024bfd6e1038ba3b1601d,-1,1,1.0
610024bfd6e1038ba3b1601d,-1,-1,1.0
610024bfd6e1038ba3b1601d,-1,1,1.0
610024bfd6e1038ba3b1601d,-1,-1,1.0
610024bfd6e1038ba3b1601d,-1,-1,1.0
610024bfd6e1038ba3b1601d,-1,-1,1.0
610024bfd6e1038ba3b1601d,0,1,1.0
610024bfd6e1038ba3b1601d,0,-1,1.0
610024bfd6e1038ba3b1601d,0,1,1.0
610024bfd6e1038ba3b1601d,0,1,1.0
610024bfd6e1038ba3b1601d,0,-1,1.0
610024bfd6e1038ba3b1601d,0,-1,1.0
610024bfd6e1038ba3b1601d,1,1,1.0
610024bfd6e1038ba3b1601d,1,1,1.0
610024bfd6e1038ba3b1601d,1,1,1.0
610024bfd6e1038ba3b1601d,1,1,1.0
610024bfd6e1038ba3b1601d,1,1,1.0
610024bfd6e1038ba3b1601d,1,1,1.0
6100652c5329da76a962cdb3,1,1,999.0
6100652c5329da76a962cdb3,1,1,1.0
6100652c5329da76a962cdb3,1,1,1.0
6100652c5329da76a962cdb3,1,1,1.0
6100652c5329da76a962cdb3,1,-1,1.0
6100652c5329da76a962cdb3,1,-1,1.0
6100652c5329da76a962cdb3,0,1,0.0
6100652c5329da76a962cdb3,0,-1,1.0
6100652c5329da76a962cdb3,0,1,0.0
6100652c5329da76a962cdb3,0,1,1.0
6100652c5329da76a962cdb3,0,-1,1.0
6100652c5329da76a962cdb3,0,-1,1.0
6100652c5329da76a962cdb3,-1,-1,1.0
6100652c5329da76a962cdb3,-1,-1,1.0
6100652c5329da76a962cdb3,-1,-1,1.0
6100652c5329da76a962cdb3,-1,-1,1.0
6100652c5329da76a962cdb3,-1,-1,1.0
6100652c5329da76a962cdb3,-1,-1,1.0
6100652c5329da76a962cdb3,-1,-1,0.0
6100652c5329da76a962cdb3,-1,-1,0.0
6100652c5329da76a962cdb3,-1,-1,1.0
6100652c5329da76a962cdb3,-1,-1,0.0
6100652c5329da76a962cdb3,-1,-1,1.0
6100652c5329da76a962cdb3,-1,-1,0.0
6100652c5329da76a962cdb3,1,1,1.0
6100652c5329da76a962cdb3,1,1,1.0
6100652c5329da76a962cdb3,1,1,1.0
6100652c5329da76a962cdb3,1,1,1.0
6100652c5329da76a962cdb3,1,-1,1.0
6100652c5329da76a962cdb3,1,1,1.0
61006614d4c56450afce3a6b,0,-1,999.0
61006614d4c56450afce3a6b,0,1,1.0
61006614d4c56450afce3a6b,0,1,1.0
61006614d4c56450afce3a6b,0,1,1.0
61006614d4c56450afce3a6b,0,-1,1.0
61006614d4c56450afce3a6b,0,1,1.0
61006614d4c56450afce3a6b,1,1,1.0
61006614d4c56450afce3a6b,1,1,1.0
61006614d4c56450afce3a6b,1,1,1.0
61006614d4c56450afce3a6b,1,-1,1.0
61006614d4c56450afce3a6b,1,1,1.0
61006614d4c56450afce3a6b,1,1,1.0
61006614d4c56450afce3a6b,-1,-1,1.0
61006614d4c56450afce3a6b,-1,-1,1.0
61006614d4c56450afce3a6b,-1,-1,1.0
61006614d4c56450afce3a6b,-1,-1,1.0
61006614d4c56450afce3a6b,-1,-1,999.0
61006614d4c56450afce3a6b,-1,-1,0.0
61006614d4c56450afce3a6b,-1,-1,999.0
61006614d4c56450afce3a6b,-1,-1,999.0
61006614d4c56450afce3a6b,-1,-1,0.0
61006614d4c56450afce3a6b,-1,-1,0.0
61006614d4c56450afce3a6b,-1,-1,1.0
61006614d4c56450afce3a6b,-1,-1,1.0
61006614d4c56450afce3a6b,1,1,1.0
61006614d4c56450afce3a6b,1,-1,1.0
61006614d4c56450afce3a6b,1,1,1.0
61006614d4c56450afce3a6b,1,1,1.0
61006614d4c56450afce3a6b,1,1,1.0
61006614d4c56450afce3a6b,1,1,1.0
61006f43a84b82fb439d7cba,-1,-1,999.0
61006f43a84b82fb439d7cba,-1,-1,0.0
61006f43a84b82fb439d7cba,-1,-1,1.0
61006f43a84b82fb439d7cba,-1,-1,0.0
61006f43a84b82fb439d7cba,-1,-1,1.0
61006f43a84b82fb439d7cba,-1,-1,1.0
61006f43a84b82fb439d7cba,1,1,1.0
61006f43a84b82fb439d7cba,1,1,1.0
61006f43a84b82fb439d7cba,1,-1,1.0
61006f43a84b82fb439d7cba,1,1,1.0
61006f43a84b82fb439d7cba,1,1,1.0
61006f43a84b82fb439d7cba,1,1,1.0
61006f43a84b82fb439d7cba,0,-1,1.0
61006f43a84b82fb439d7cba,0,1,1.0
61006f43a84b82fb439d7cba,0,1,1.0
61006f43a84b82fb439d7cba,0,-1,1.0
61006f43a84b82fb439d7cba,0,1,1.0
61006f43a84b82fb439d7cba,0,1,1.0
61006f43a84b82fb439d7cba,1,1,1.0
61006f43a84b82fb439d7cba,1,1,1.0
61006f43a84b82fb439d7cba,1,1,1.0
61006f43a84b82fb439d7cba,1,1,1.0
61006f43a84b82fb439d7cba,1,1,1.0
61006f43a84b82fb439d7cba,1,1,1.0
61006f43a84b82fb439d7cba,-1,-1,1.0
61006f43a84b82fb439d7cba,-1,-1,0.0
61006f43a84b82fb439d7cba,-1,-1,1.0
61006f43a84b82fb439d7cba,-1,-1,1.0
61006f43a84b82fb439d7cba,-1,-1,1.0
61006f43a84b82fb439d7cba,-1,-1,1.0
610247cdbc9b348fd6601cb3,1,1,999.0
610247cdbc9b348fd6601cb3,1,1,1.0
610247cdbc9b348fd6601cb3,1,1,0.0
610247cdbc9b348fd6601cb3,1,1,1.0
610247cdbc9b348fd6601cb3,1,1,1.0
610247cdbc9b348fd6601cb3,1,-1,1.0
610247cdbc9b348fd6601cb3,-1,-1,1.0
610247cdbc9b348fd6601cb3,-1,1,1.0
610247cdbc9b348fd6601cb3,-1,-1,1.0
610247cdbc9b348fd6601cb3,-1,-1,1.0
610247cdbc9b348fd6601cb3,-1,-1,1.0
610247cdbc9b348fd6601cb3,-1,-1,1.0
610247cdbc9b348fd6601cb3,0,-1,1.0
610247cdbc9b348fd6601cb3,0,1,1.0
610247cdbc9b348fd6601cb3,0,1,1.0
610247cdbc9b348fd6601cb3,0,-1,1.0
610247cdbc9b348fd6601cb3,0,1,1.0
610247cdbc9b348fd6601cb3,0,-1,1.0
610247cdbc9b348fd6601cb3,1,-1,1.0
610247cdbc9b348fd6601cb3,1,1,1.0
610247cdbc9b348fd6601cb3,1,1,1.0
610247cdbc9b348fd6601cb3,1,1,1.0
610247cdbc9b348fd6601cb3,1,1,1.0
610247cdbc9b348fd6601cb3,1,1,1.0
610247cdbc9b348fd6601cb3,-1,1,0.0
610247cdbc9b348fd6601cb3,-1,-1,1.0
610247cdbc9b348fd6601cb3,-1,-1,0.0
610247cdbc9b348fd6601cb3,-1,-1,1.0
610247cdbc9b348fd6601cb3,-1,-1,1.0
610247cdbc9b348fd6601cb3,-1,-1,0.0
610367ad785ce86ceb8d201c,1,1,999.0
610367ad785ce86ceb8d201c,1,-1,0.0
610367ad785ce86ceb8d201c,1,1,0.0
610367ad785ce86ceb8d201c,1,1,0.0
610367ad785ce86ceb8d201c,1,1,0.0
610367ad785ce86ceb8d201c,1,-1,0.0
610367ad785ce86ceb8d201c,-1,-1,0.0
610367ad785ce86ceb8d201c,-1,-1,0.0
610367ad785ce86ceb8d201c,-1,-1,0.0
610367ad785ce86ceb8d201c,-1,-1,0.0
610367ad785ce86ceb8d201c,-1,-1,0.0
610367ad785ce86ceb8d201c,-1,-1,999.0
610367ad785ce86ceb8d201c,0,1,0.0
610367ad785ce86ceb8d201c,0,-1,999.0
610367ad785ce86ceb8d201c,0,1,0.0
610367ad785ce86ceb8d201c,0,-1,0.0
610367ad785ce86ceb8d201c,0,1,0.0
610367ad785ce86ceb8d201c,0,-1,0.0
610367ad785ce86ceb8d201c,1,1,0.0
610367ad785ce86ceb8d201c,1,1,0.0
610367ad785ce86ceb8d201c,1,1,0.0
610367ad785ce86ceb8d201c,1,1,0.0
610367ad785ce86ceb8d201c,1,-1,0.0
610367ad785ce86ceb8d201c,1,1,0.0
610367ad785ce86ceb8d201c,-1,1,0.0
610367ad785ce86ceb8d201c,-1,-1,0.0
610367ad785ce86ceb8d201c,-1,-1,0.0
610367ad785ce86ceb8d201c,-1,-1,0.0
610367ad785ce86ceb8d201c,-1,-1,0.0
610367ad785ce86ceb8d201c,-1,-1,0.0
6107f902de5549cbdf72cbe1,1,1,999.0
6107f902de5549cbdf72cbe1,1,1,1.0
6107f902de5549cbdf72cbe1,1,1,1.0
6107f902de5549cbdf72cbe1,1,1,1.0
6107f902de5549cbdf72cbe1,1,-1,0.0
6107f902de5549cbdf72cbe1,1,1,1.0
6107f902de5549cbdf72cbe1,1,1,1.0
6107f902de5549cbdf72cbe1,1,-1,1.0
6107f902de5549cbdf72cbe1,1,1,0.0
6107f902de5549cbdf72cbe1,1,1,1.0
6107f902de5549cbdf72cbe1,1,1,0.0
6107f902de5549cbdf72cbe1,1,1,1.0
6107f902de5549cbdf72cbe1,-1,-1,0.0
6107f902de5549cbdf72cbe1,-1,-1,0.0
6107f902de5549cbdf72cbe1,-1,-1,1.0
6107f902de5549cbdf72cbe1,-1,1,0.0
6107f902de5549cbdf72cbe1,-1,1,1.0
6107f902de5549cbdf72cbe1,-1,-1,0.0
6107f902de5549cbdf72cbe1,0,1,1.0
6107f902de5549cbdf72cbe1,0,-1,0.0
6107f902de5549cbdf72cbe1,0,1,1.0
6107f902de5549cbdf72cbe1,0,1,0.0
6107f902de5549cbdf72cbe1,0,-1,0.0
6107f902de5549cbdf72cbe1,0,-1,0.0
6107f902de5549cbdf72cbe1,-1,1,1.0
6107f902de5549cbdf72cbe1,-1,1,0.0
6107f902de5549cbdf72cbe1,-1,-1,1.0
6107f902de5549cbdf72cbe1,-1,-1,0.0
6107f902de5549cbdf72cbe1,-1,-1,999.0
6107f902de5549cbdf72cbe1,-1,-1,0.0
61084dbab48ab21fce452554,1,1,999.0
61084dbab48ab21fce452554,1,1,0.0
61084dbab48ab21fce452554,1,-1,0.0
61084dbab48ab21fce452554,1,1,0.0
61084dbab48ab21fce452554,1,1,0.0
61084dbab48ab21fce452554,1,1,0.0
61084dbab48ab21fce452554,1,1,1.0
61084dbab48ab21fce452554,1,1,0.0
61084dbab48ab21fce452554,1,1,1.0
61084dbab48ab21fce452554,1,1,1.0
61084dbab48ab21fce452554,1,-1,1.0
61084dbab48ab21fce452554,1,1,1.0
61084dbab48ab21fce452554,-1,1,0.0
61084dbab48ab21fce452554,-1,-1,0.0
61084dbab48ab21fce452554,-1,1,0.0
61084dbab48ab21fce452554,-1,-1,0.0
61084dbab48ab21fce452554,-1,-1,0.0
61084dbab48ab21fce452554,-1,-1,0.0
61084dbab48ab21fce452554,-1,1,0.0
61084dbab48ab21fce452554,-1,-1,0.0
61084dbab48ab21fce452554,-1,-1,0.0
61084dbab48ab21fce452554,-1,-1,0.0
61084dbab48ab21fce452554,-1,-1,0.0
61084dbab48ab21fce452554,-1,-1,0.0
61084dbab48ab21fce452554,0,-1,0.0
61084dbab48ab21fce452554,0,1,0.0
61084dbab48ab21fce452554,0,1,0.0
61084dbab48ab21fce452554,0,-1,0.0
61084dbab48ab21fce452554,0,-1,0.0
61084dbab48ab21fce452554,0,1,0.0
6112c911a83cc494df38b468,1,1,999.0
6112c911a83cc494df38b468,1,1,0.0
6112c911a83cc494df38b468,1,1,1.0
6112c911a83cc494df38b468,1,1,1.0
6112c911a83cc494df38b468,1,-1,0.0
6112c911a83cc494df38b468,1,1,0.0
6112c911a83cc494df38b468,0,-1,0.0
6112c911a83cc494df38b468,0,-1,1.0
6112c911a83cc494df38b468,0,1,1.0
6112c911a83cc494df38b468,0,1,1.0
6112c911a83cc494df38b468,0,1,1.0
6112c911a83cc494df38b468,0,-1,0.0
6112c911a83cc494df38b468,-1,-1,1.0
6112c911a83cc494df38b468,-1,-1,0.0
6112c911a83cc494df38b468,-1,-1,0.0
6112c911a83cc494df38b468,-1,-1,0.0
6112c911a83cc494df38b468,-1,-1,0.0
6112c911a83cc494df38b468,-1,1,0.0
6112c911a83cc494df38b468,1,1,0.0
6112c911a83cc494df38b468,1,1,0.0
6112c911a83cc494df38b468,1,1,0.0
6112c911a83cc494df38b468,1,-1,1.0
6112c911a83cc494df38b468,1,1,0.0
6112c911a83cc494df38b468,1,1,0.0
6112c911a83cc494df38b468,-1,-1,0.0
6112c911a83cc494df38b468,-1,-1,0.0
6112c911a83cc494df38b468,-1,-1,0.0
6112c911a83cc494df38b468,-1,-1,0.0
6112c911a83cc494df38b468,-1,-1,0.0
6112c911a83cc494df38b468,-1,1,0.0
6112dccad39227e361c13866,1,-1,999.0
6112dccad39227e361c13866,1,1,1.0
6112dccad39227e361c13866,1,1,1.0
6112dccad39227e361c13866,1,1,0.0
6112dccad39227e361c13866,1,1,0.0
6112dccad39227e361c13866,1,1,0.0
6112dccad39227e361c13866,1,1,0.0
6112dccad39227e361c13866,1,1,0.0
6112dccad39227e361c13866,1,1,0.0
6112dccad39227e361c13866,1,1,0.0
6112dccad39227e361c13866,1,1,0.0
6112dccad39227e361c13866,1,1,0.0
6112dccad39227e361c13866,-1,-1,0.0
6112dccad39227e361c13866,-1,1,1.0
6112dccad39227e361c13866,-1,1,1.0
6112dccad39227e361c13866,-1,-1,1.0
6112dccad39227e361c13866,-1,-1,1.0
6112dccad39227e361c13866,-1,-1,1.0
6112dccad39227e361c13866,0,1,1.0
6112dccad39227e361c13866,0,1,1.0
6112dccad39227e361c13866,0,-1,1.0
6112dccad39227e361c13866,0,1,1.0
6112dccad39227e361c13866,0,-1,1.0
6112dccad39227e361c13866,0,1,0.0
6112dccad39227e361c13866,-1,-1,0.0
6112dccad39227e361c13866,-1,-1,0.0
6112dccad39227e361c13866,-1,-1,1.0
6112dccad39227e361c13866,-1,-1,0.0
6112dccad39227e361c13866,-1,-1,0.0
6112dccad39227e361c13866,-1,-1,0.0
6116f60ae8f48f7d1244e8d3,1,1,999.0
6116f60ae8f48f7d1244e8d3,1,1,1.0
6116f60ae8f48f7d1244e8d3,1,-1,1.0
6116f60ae8f48f7d1244e8d3,1,1,0.0
6116f60ae8f48f7d1244e8d3,1,1,0.0
6116f60ae8f48f7d1244e8d3,1,1,0.0
6116f60ae8f48f7d1244e8d3,-1,-1,0.0
6116f60ae8f48f7d1244e8d3,-1,1,0.0
6116f60ae8f48f7d1244e8d3,-1,-1,0.0
6116f60ae8f48f7d1244e8d3,-1,-1,0.0
6116f60ae8f48f7d1244e8d3,-1,-1,0.0
6116f60ae8f48f7d1244e8d3,-1,-1,0.0
6116f60ae8f48f7d1244e8d3,-1,-1,1.0
6116f60ae8f48f7d1244e8d3,-1,-1,0.0
6116f60ae8f48f7d1244e8d3,-1,-1,0.0
6116f60ae8f48f7d1244e8d3,-1,-1,0.0
6116f60ae8f48f7d1244e8d3,-1,-1,0.0
6116f60ae8f48f7d1244e8d3,-1,-1,0.0
6116f60ae8f48f7d1244e8d3,1,1,0.0
6116f60ae8f48f7d1244e8d3,1,1,0.0
6116f60ae8f48f7d1244e8d3,1,1,0.0
6116f60ae8f48f7d1244e8d3,1,1,0.0
6116f60ae8f48f7d1244e8d3,1,1,0.0
6116f60ae8f48f7d1244e8d3,1,1,0.0
6116f60ae8f48f7d1244e8d3,0,-1,0.0
6116f60ae8f48f7d1244e8d3,0,-1,0.0
6116f60ae8f48f7d1244e8d3,0,-1,0.0
6116f60ae8f48f7d1244e8d3,0,1,0.0
6116f60ae8f48f7d1244e8d3,0,-1,0.0
6116f60ae8f48f7d1244e8d3,0,1,0.0
612e6569f68929afb886fb5c,1,1,999.0
612e6569f68929afb886fb5c,1,1,1.0
612e6569f68929afb886fb5c,1,1,1.0
612e6569f68929afb886fb5c,1,1,1.0
612e6569f68929afb886fb5c,1,1,1.0
612e6569f68929afb886fb5c,1,-1,1.0
612e6569f68929afb886fb5c,-1,-1,1.0
612e6569f68929afb886fb5c,-1,-1,1.0
612e6569f68929afb886fb5c,-1,-1,1.0
612e6569f68929afb886fb5c,-1,1,1.0
612e6569f68929afb886fb5c,-1,-1,1.0
612e6569f68929afb886fb5c,-1,-1,1.0
612e6569f68929afb886fb5c,0,-1,1.0
612e6569f68929afb886fb5c,0,1,1.0
612e6569f68929afb886fb5c,0,1,1.0
612e6569f68929afb886fb5c,0,-1,1.0
612e6569f68929afb886fb5c,0,-1,1.0
612e6569f68929afb886fb5c,0,1,1.0
612e6569f68929afb886fb5c,1,1,1.0
612e6569f68929afb886fb5c,1,1,1.0
612e6569f68929afb886fb5c,1,1,1.0
612e6569f68929afb886fb5c,1,1,1.0
612e6569f68929afb886fb5c,1,1,1.0
612e6569f68929afb886fb5c,1,-1,1.0
612e6569f68929afb886fb5c,-1,1,1.0
612e6569f68929afb886fb5c,-1,-1,1.0
612e6569f68929afb886fb5c,-1,-1,1.0
612e6569f68929afb886fb5c,-1,-1,1.0
612e6569f68929afb886fb5c,-1,-1,1.0
612e6569f68929afb886fb5c,-1,-1,1.0
61338374ecef87bfdfd1c7bb,0,-1,0.0
61338374ecef87bfdfd1c7bb,0,-1,0.0
61338374ecef87bfdfd1c7bb,0,1,0.0
61338374ecef87bfdfd1c7bb,0,1,0.0
61338374ecef87bfdfd1c7bb,0,-1,0.0
61338374ecef87bfdfd1c7bb,0,-1,0.0
61338374ecef87bfdfd1c7bb,1,-1,0.0
61338374ecef87bfdfd1c7bb,1,1,0.0
61338374ecef87bfdfd1c7bb,1,1,0.0
61338374ecef87bfdfd1c7bb,1,1,0.0
61338374ecef87bfdfd1c7bb,1,1,0.0
61338374ecef87bfdfd1c7bb,1,1,0.0
61338374ecef87bfdfd1c7bb,-1,-1,0.0
61338374ecef87bfdfd1c7bb,-1,-1,0.0
61338374ecef87bfdfd1c7bb,-1,-1,0.0
61338374ecef87bfdfd1c7bb,-1,-1,0.0
61338374ecef87bfdfd1c7bb,-1,1,0.0
61338374ecef87bfdfd1c7bb,-1,-1,0.0
61338374ecef87bfdfd1c7bb,-1,-1,999.0
61338374ecef87bfdfd1c7bb,-1,-1,0.0
61338374ecef87bfdfd1c7bb,-1,-1,0.0
61338374ecef87bfdfd1c7bb,-1,-1,0.0
61338374ecef87bfdfd1c7bb,-1,-1,999.0
61338374ecef87bfdfd1c7bb,-1,-1,999.0
61338374ecef87bfdfd1c7bb,1,1,999.0
61338374ecef87bfdfd1c7bb,1,1,999.0
61338374ecef87bfdfd1c7bb,1,1,0.0
61338374ecef87bfdfd1c7bb,1,1,999.0
61338374ecef87bfdfd1c7bb,1,1,0.0
61338374ecef87bfdfd1c7bb,1,1,0.0
6154a88b71a7f4347658b0f7,1,1,1.0
6154a88b71a7f4347658b0f7,1,1,1.0
6154a88b71a7f4347658b0f7,1,-1,0.0
6154a88b71a7f4347658b0f7,1,1,0.0
6154a88b71a7f4347658b0f7,1,1,1.0
6154a88b71a7f4347658b0f7,1,1,1.0
6154a88b71a7f4347658b0f7,-1,-1,1.0
6154a88b71a7f4347658b0f7,-1,-1,0.0
6154a88b71a7f4347658b0f7,-1,-1,1.0
6154a88b71a7f4347658b0f7,-1,1,1.0
6154a88b71a7f4347658b0f7,-1,-1,0.0
6154a88b71a7f4347658b0f7,-1,-1,1.0
6154a88b71a7f4347658b0f7,1,1,1.0
6154a88b71a7f4347658b0f7,1,-1,0.0
6154a88b71a7f4347658b0f7,1,1,0.0
6154a88b71a7f4347658b0f7,1,1,1.0
6154a88b71a7f4347658b0f7,1,-1,1.0
6154a88b71a7f4347658b0f7,1,1,0.0
6154a88b71a7f4347658b0f7,0,1,0.0
6154a88b71a7f4347658b0f7,0,1,1.0
6154a88b71a7f4347658b0f7,0,1,0.0
6154a88b71a7f4347658b0f7,0,-1,0.0
6154a88b71a7f4347658b0f7,0,1,1.0
6154a88b71a7f4347658b0f7,0,-1,1.0
6154a88b71a7f4347658b0f7,-1,-1,0.0
6154a88b71a7f4347658b0f7,-1,-1,1.0
6154a88b71a7f4347658b0f7,-1,1,0.0
6154a88b71a7f4347658b0f7,-1,-1,1.0
6154a88b71a7f4347658b0f7,-1,-1,0.0
6154a88b71a7f4347658b0f7,-1,-1,0.0
615a084387075364a7462335,-1,-1,1.0
615a084387075364a7462335,-1,-1,1.0
615a084387075364a7462335,-1,-1,0.0
615a084387075364a7462335,-1,-1,0.0
615a084387075364a7462335,-1,-1,0.0
615a084387075364a7462335,-1,-1,0.0
615a084387075364a7462335,-1,-1,0.0
615a084387075364a7462335,-1,-1,0.0
615a084387075364a7462335,-1,-1,0.0
615a084387075364a7462335,-1,-1,0.0
615a084387075364a7462335,-1,1,999.0
615a084387075364a7462335,-1,-1,0.0
615a084387075364a7462335,1,1,0.0
615a084387075364a7462335,1,1,0.0
615a084387075364a7462335,1,1,0.0
615a084387075364a7462335,1,1,0.0
