PROLIFIC_ID,TrialNumber,Partner,Condition,Photos,Feedback,sharenextphoto_key.rt,choice_keys.keys,playlottery,choice_keys.rt,resumeafterlottery_keys.rt,salience_rating,stress_level
6154a88b71a7f4347658b0f7,,,,,,,s,1,1.4968,3.1672,,
6154a88b71a7f4347658b0f7,85,Riley,Rej,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_6.jpeg,did not like,,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,86,Riley,Rej,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_25.jpeg,did not like,1.0039,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,87,Riley,Rej,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_9.jpeg,liked,2.7624,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,88,Riley,Rej,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_24.jpeg,did not like,2.8842,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,89,Riley,Rej,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_23.jpeg,did not like,1.0717,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,c,0,1.7506,2.8137,,
6154a88b71a7f4347658b0f7,90,Riley,Rej,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_1.jpeg,did not like,,,,,,1,1
6154a88b71a7f4347658b0f7,91,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_8.jpeg,did not like,0.6574,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,92,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_16.jpeg,did not like,0.513,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,93,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_30.jpeg,liked,1.3782,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,94,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_27.jpeg,did not like,1.6128,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,c,0,1.4543,1.4785,,
6154a88b71a7f4347658b0f7,95,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_26.jpeg,liked,,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,96,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_6.jpeg,liked,1.178,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,97,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_1.jpeg,did not like,4.4338,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,98,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_21.jpeg,did not like,3.7793,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,99,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_19.jpeg,liked,3.7627,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,s,1,2.2455,1.3506,,
6154a88b71a7f4347658b0f7,100,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_29.jpeg,did not like,,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,101,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_14.jpeg,did not like,0.7997,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,102,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_9.jpeg,liked,1.3796,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,103,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_2.jpeg,did not like,0.5688,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,104,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_12.jpeg,did not like,0.3891,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,c,0,1.3673,2.8831,,
6154a88b71a7f4347658b0f7,105,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_22.jpeg,liked,,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,106,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_17.jpeg,liked,1.7156,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,107,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_23.jpeg,did not like,2.6296,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,108,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_10.jpeg,liked,0.7132,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,109,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_11.jpeg,liked,0.5299,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,c,0,1.2895,1.0611,,
6154a88b71a7f4347658b0f7,110,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_13.jpeg,liked,,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,111,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_20.jpeg,liked,1.9173,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,112,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_28.jpeg,did not like,1.9796,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,113,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_4.jpeg,did not like,0.4008,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,114,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_25.jpeg,liked,0.5871,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,s,1,1.5349,0.5708,,
6154a88b71a7f4347658b0f7,115,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_18.jpeg,did not like,,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,116,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_24.jpeg,did not like,1.2535,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,117,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_7.jpeg,did not like,0.67,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,118,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_5.jpeg,liked,0.4625,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,119,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_15.jpeg,liked,0.8702,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,s,1,2.0559,1.0537,,
6154a88b71a7f4347658b0f7,120,Taylor,Neutral,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_3.jpeg,liked,,,,,,3,1
6154a88b71a7f4347658b0f7,121,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_30.jpeg,liked,3.5029,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,122,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_27.jpeg,liked,4.4187,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,123,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_20.jpeg,did not like,1.4064,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,124,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_10.jpeg,did not like,2.0127,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,c,0,1.5345,1.1671,,
6154a88b71a7f4347658b0f7,125,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_29.jpeg,liked,,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,126,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_9.jpeg,did not like,3.2489,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,127,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_7.jpeg,liked,2.8237,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,128,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_24.jpeg,liked,1.8126,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,129,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_23.jpeg,liked,2.0126,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,s,1,2.6669,0.6505,,
6154a88b71a7f4347658b0f7,130,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_26.jpeg,liked,,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,131,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_21.jpeg,did not like,0.6298,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,132,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_1.jpeg,liked,1.2842,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,133,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_5.jpeg,liked,3.3502,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,134,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_4.jpeg,did not like,7.4269,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,c,0,1.4783,0.8174,,
6154a88b71a7f4347658b0f7,135,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_12.jpeg,did not like,,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,136,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_8.jpeg,liked,0.7465,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,137,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_3.jpeg,did not like,0.7398,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,138,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_13.jpeg,liked,0.7318,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,139,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_25.jpeg,liked,2.9146,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,s,1,2.2612,1.7274,,
6154a88b71a7f4347658b0f7,140,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_16.jpeg,did not like,,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,141,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_28.jpeg,liked,2.6013,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,142,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_11.jpeg,liked,0.3173,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,143,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_6.jpeg,liked,0.6441,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,144,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_2.jpeg,liked,3.7837,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,c,0,2.8342,1.8014,,
6154a88b71a7f4347658b0f7,145,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_17.jpeg,liked,,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,146,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_19.jpeg,liked,0.6181,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,147,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_14.jpeg,liked,1.0965,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,148,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_15.jpeg,did not like,1.573,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,149,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_18.jpeg,liked,0.4034,,,,,NAN,NAN
6154a88b71a7f4347658b0f7,,,,,,,c,0,2.2045,3.6516,,
6154a88b71a7f4347658b0f7,150,Sam,Acc,Participant_Images/6154a88b71a7f4347658b0f7/6154a88b71a7f4347658b0f7_Images/6154a88b71a7f4347658b0f7_Image_22.jpeg,liked,,,,,,4,1
6154a88b71a7f4347658b0f7,,,,,,,,,,,,
60fd5a99c4e4ead0c9a6fff4,1,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_14.jpeg,did not like,1.0171,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,2,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_29.jpeg,did not like,1.2372,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,3,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_26.jpeg,did not like,1.4379,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,4,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_10.jpeg,did not like,0.506,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,,,,,,,,999,,2.7636,,
60fd5a99c4e4ead0c9a6fff4,5,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_28.jpeg,liked,,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,6,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_7.jpeg,did not like,0.8695,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,7,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_6.jpeg,did not like,0.7775,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,8,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_20.jpeg,did not like,0.4892,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,9,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_12.jpeg,did not like,0.5029,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,,,,,,,s,1,0.6114,1.0345,,
60fd5a99c4e4ead0c9a6fff4,10,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_22.jpeg,liked,,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,11,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_24.jpeg,did not like,0.3556,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,12,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_8.jpeg,liked,0.651,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,13,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_9.jpeg,did not like,0.5673,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,14,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_21.jpeg,liked,0.3598,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,,,,,,,s,1,1.5677,0.766,,
60fd5a99c4e4ead0c9a6fff4,15,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_18.jpeg,did not like,,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,16,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_3.jpeg,did not like,0.8402,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,17,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_15.jpeg,liked,0.3997,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,18,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_13.jpeg,did not like,0.5893,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,19,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_19.jpeg,did not like,0.4008,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,,,,,,,s,1,0.803,0.7534,,
60fd5a99c4e4ead0c9a6fff4,20,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_16.jpeg,liked,,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,21,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_17.jpeg,did not like,0.3427,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,22,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_30.jpeg,liked,0.611,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,23,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_5.jpeg,did not like,0.4917,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,24,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_25.jpeg,did not like,0.6907,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,,,,,,,s,1,1.4164,1.2325,,
60fd5a99c4e4ead0c9a6fff4,25,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_4.jpeg,liked,,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,26,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_11.jpeg,did not like,0.5021,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,27,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_1.jpeg,liked,0.6839,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,28,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_27.jpeg,did not like,0.4411,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,29,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_23.jpeg,did not like,0.4903,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,,,,,,,s,1,1.4182,0.4997,,
60fd5a99c4e4ead0c9a6fff4,30,Taylor,Rej,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_2.jpeg,did not like,,,,,,2,3
60fd5a99c4e4ead0c9a6fff4,31,Riley,Acc,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_3.jpeg,did not like,0.5874,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,32,Riley,Acc,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_15.jpeg,liked,1.2231,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,33,Riley,Acc,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_14.jpeg,liked,0.8953,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,34,Riley,Acc,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_1.jpeg,liked,0.4075,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,,,,,,,s,1,0.7166,0.4612,,
60fd5a99c4e4ead0c9a6fff4,35,Riley,Acc,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_7.jpeg,liked,,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,36,Riley,Acc,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_12.jpeg,liked,0.5071,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,37,Riley,Acc,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_10.jpeg,liked,0.2416,,,,,NAN,NAN
60fd5a99c4e4ead0c9a6fff4,38,Riley,Acc,Participant_Images/60fd5a99c4e4ead0c9a6fff4/60fd5a99c4e4ead0c9a6fff4_Images/60fd5a99c4e4ead0c9a6fff4_Image_26.jpeg,did not like,0.63,,,,,NAN,NAN
