PROLIFIC_ID,trialnumber,choice,condition,feedback_words,condition_recode,feedbackvalue,aggregated_value
60fdb9ec6c3006abe82e5182,50.0,0.0,Rej,did not like,1,1,1.0
60fdb9ec6c3006abe82e5182,51.0,1.0,Rej,liked,1,-1,1.0
60fdb9ec6c3006abe82e5182,52.0,1.0,Rej,did not like,1,1,1.0
60fdb9ec6c3006abe82e5182,53.0,1.0,Rej,did not like,1,1,1.0
60fdb9ec6c3006abe82e5182,54.0,1.0,Rej,did not like,1,1,1.0
60fdb9ec6c3006abe82e5182,55.0,1.0,Rej,did not like,1,1,1.0
60fdb9ec6c3006abe82e5182,56.0,999.0,Rej,did not like,1,1,1.0
60fdb9ec6c3006abe82e5182,57.0,999.0,Rej,did not like,1,1,1.0
60fdb9ec6c3006abe82e5182,58.0,999.0,Rej,did not like,1,1,1.0
60fdb9ec6c3006abe82e5182,59.0,999.0,Rej,did not like,1,1,1.0
60fdb9ec6c3006abe82e5182,60.0,999.0,Rej,did not like,1,1,1.0
60fdb9ec6c3006abe82e5182,61.0,0.0,Acc,did not like,-1,1,1.0
60fdb9ec6c3006abe82e5182,62.0,0.0,Acc,liked,-1,-1,1.0
60fdb9ec6c3006abe82e5182,63.0,0.0,Acc,did not like,-1,1,1.0
60fdb9ec6c3006abe82e5182,64.0,0.0,Acc,did not like,-1,1,1.0
60fdb9ec6c3006abe82e5182,65.0,0.0,Acc,liked,-1,-1,1.0
60fdb9ec6c3006abe82e5182,66.0,0.0,Acc,did not like,-1,1,-1.0
60fdb9ec6c3006abe82e5182,67.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,68.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,69.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,70.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,71.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,72.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,73.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,74.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,75.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,76.0,0.0,Acc,did not like,-1,1,-1.0
60fdb9ec6c3006abe82e5182,77.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,78.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,79.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,80.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,81.0,,Acc,did not like,-1,1,-1.0
60fdb9ec6c3006abe82e5182,82.0,,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,83.0,,Acc,did not like,-1,1,-1.0
60fdb9ec6c3006abe82e5182,84.0,,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,85.0,,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,86.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,87.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,88.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,89.0,0.0,Acc,did not like,-1,1,-1.0
60fdb9ec6c3006abe82e5182,90.0,0.0,Acc,did not like,-1,1,-1.0
60fdb9ec6c3006abe82e5182,91.0,0.0,Neutral,did not like,0,1,1.0
60fdb9ec6c3006abe82e5182,92.0,0.0,Neutral,liked,0,-1,1.0
60fdb9ec6c3006abe82e5182,93.0,0.0,Neutral,did not like,0,1,1.0
60fdb9ec6c3006abe82e5182,94.0,0.0,Neutral,did not like,0,1,1.0
60fdb9ec6c3006abe82e5182,95.0,0.0,Neutral,liked,0,-1,1.0
60fdb9ec6c3006abe82e5182,96.0,0.0,Neutral,did not like,0,1,-1.0
60fdb9ec6c3006abe82e5182,97.0,0.0,Neutral,liked,0,-1,-1.0
60fdb9ec6c3006abe82e5182,98.0,0.0,Neutral,liked,0,-1,-1.0
60fdb9ec6c3006abe82e5182,99.0,0.0,Neutral,did not like,0,1,-1.0
60fdb9ec6c3006abe82e5182,100.0,0.0,Neutral,liked,0,-1,-1.0
60fdb9ec6c3006abe82e5182,101.0,0.0,Neutral,did not like,0,1,-1.0
60fdb9ec6c3006abe82e5182,102.0,0.0,Neutral,did not like,0,1,-1.0
60fdb9ec6c3006abe82e5182,103.0,0.0,Neutral,liked,0,-1,-1.0
60fdb9ec6c3006abe82e5182,104.0,0.0,Neutral,liked,0,-1,-1.0
60fdb9ec6c3006abe82e5182,105.0,0.0,Neutral,liked,0,-1,-1.0
60fdb9ec6c3006abe82e5182,106.0,0.0,Neutral,did not like,0,1,1.0
60fdb9ec6c3006abe82e5182,107.0,0.0,Neutral,liked,0,-1,1.0
60fdb9ec6c3006abe82e5182,108.0,0.0,Neutral,did not like,0,1,1.0
60fdb9ec6c3006abe82e5182,109.0,0.0,Neutral,did not like,0,1,1.0
60fdb9ec6c3006abe82e5182,110.0,0.0,Neutral,liked,0,-1,1.0
60fdb9ec6c3006abe82e5182,111.0,999.0,Neutral,did not like,0,1,-1.0
60fdb9ec6c3006abe82e5182,112.0,999.0,Neutral,liked,0,-1,-1.0
60fdb9ec6c3006abe82e5182,113.0,999.0,Neutral,liked,0,-1,-1.0
60fdb9ec6c3006abe82e5182,114.0,999.0,Neutral,liked,0,-1,-1.0
60fdb9ec6c3006abe82e5182,115.0,999.0,Neutral,did not like,0,1,-1.0
60fdb9ec6c3006abe82e5182,116.0,999.0,Neutral,liked,0,-1,1.0
60fdb9ec6c3006abe82e5182,117.0,999.0,Neutral,did not like,0,1,1.0
60fdb9ec6c3006abe82e5182,118.0,999.0,Neutral,did not like,0,1,1.0
60fdb9ec6c3006abe82e5182,119.0,999.0,Neutral,did not like,0,1,1.0
60fdb9ec6c3006abe82e5182,120.0,999.0,Neutral,liked,0,-1,1.0
60fdb9ec6c3006abe82e5182,121.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,122.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,123.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,124.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,125.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,126.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,127.0,0.0,Acc,did not like,-1,1,-1.0
60fdb9ec6c3006abe82e5182,128.0,0.0,Acc,did not like,-1,1,-1.0
60fdb9ec6c3006abe82e5182,129.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,130.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,131.0,0.0,Acc,did not like,-1,1,-1.0
60fdb9ec6c3006abe82e5182,132.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,133.0,0.0,Acc,did not like,-1,1,-1.0
60fdb9ec6c3006abe82e5182,134.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,135.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,136.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,137.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,138.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,139.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,140.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,141.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,142.0,0.0,Acc,did not like,-1,1,-1.0
60fdb9ec6c3006abe82e5182,143.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,144.0,0.0,Acc,did not like,-1,1,-1.0
60fdb9ec6c3006abe82e5182,145.0,0.0,Acc,liked,-1,-1,-1.0
60fdb9ec6c3006abe82e5182,146.0,999.0,Acc,did not like,-1,1,1.0
60fdb9ec6c3006abe82e5182,147.0,999.0,Acc,did not like,-1,1,1.0
60fdb9ec6c3006abe82e5182,148.0,999.0,Acc,liked,-1,-1,1.0
60fdb9ec6c3006abe82e5182,149.0,999.0,Acc,did not like,-1,1,1.0
60fdb9ec6c3006abe82e5182,150.0,999.0,Acc,liked,-1,-1,1.0
60fec21e36a05990cfa8a715,1.0,999.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,2.0,999.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,3.0,999.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,4.0,999.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,5.0,999.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,6.0,0.0,Acc,liked,-1,-1,1.0
60fec21e36a05990cfa8a715,7.0,0.0,Acc,did not like,-1,1,1.0
60fec21e36a05990cfa8a715,8.0,0.0,Acc,did not like,-1,1,1.0
60fec21e36a05990cfa8a715,9.0,0.0,Acc,liked,-1,-1,1.0
60fec21e36a05990cfa8a715,10.0,0.0,Acc,did not like,-1,1,1.0
60fec21e36a05990cfa8a715,11.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,12.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,13.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,14.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,15.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,16.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,17.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,18.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,19.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,20.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,21.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,22.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,23.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,24.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,25.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,26.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,27.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,28.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,29.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,30.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,31.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,32.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,33.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,34.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,35.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,36.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,37.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,38.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,39.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,40.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,41.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,42.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,43.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,44.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,45.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,46.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,47.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,48.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,49.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,50.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,51.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,52.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,53.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,54.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,55.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,56.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,57.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,58.0,0.0,Acc,did not like,-1,1,-1.0
60fec21e36a05990cfa8a715,59.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,60.0,0.0,Acc,liked,-1,-1,-1.0
60fec21e36a05990cfa8a715,61.0,0.0,Neutral,liked,0,-1,-1.0
60fec21e36a05990cfa8a715,62.0,0.0,Neutral,liked,0,-1,-1.0
60fec21e36a05990cfa8a715,63.0,0.0,Neutral,did not like,0,1,-1.0
60fec21e36a05990cfa8a715,64.0,0.0,Neutral,liked,0,-1,-1.0
60fec21e36a05990cfa8a715,65.0,0.0,Neutral,liked,0,-1,-1.0
60fec21e36a05990cfa8a715,66.0,0.0,Neutral,liked,0,-1,-1.0
60fec21e36a05990cfa8a715,67.0,0.0,Neutral,liked,0,-1,-1.0
60fec21e36a05990cfa8a715,68.0,0.0,Neutral,liked,0,-1,-1.0
60fec21e36a05990cfa8a715,69.0,0.0,Neutral,did not like,0,1,-1.0
60fec21e36a05990cfa8a715,70.0,0.0,Neutral,did not like,0,1,-1.0
60fec21e36a05990cfa8a715,71.0,0.0,Neutral,liked,0,-1,-1.0
60fec21e36a05990cfa8a715,72.0,0.0,Neutral,did not like,0,1,-1.0
60fec21e36a05990cfa8a715,73.0,0.0,Neutral,liked,0,-1,-1.0
60fec21e36a05990cfa8a715,74.0,0.0,Neutral,did not like,0,1,-1.0
60fec21e36a05990cfa8a715,75.0,0.0,Neutral,liked,0,-1,-1.0
60fec21e36a05990cfa8a715,76.0,0.0,Neutral,liked,0,-1,1.0
60fec21e36a05990cfa8a715,77.0,0.0,Neutral,did not like,0,1,1.0
60fec21e36a05990cfa8a715,78.0,0.0,Neutral,did not like,0,1,1.0
60fec21e36a05990cfa8a715,79.0,0.0,Neutral,did not like,0,1,1.0
60fec21e36a05990cfa8a715,80.0,0.0,Neutral,liked,0,-1,1.0
60fec21e36a05990cfa8a715,81.0,0.0,Neutral,did not like,0,1,1.0
60fec21e36a05990cfa8a715,82.0,0.0,Neutral,did not like,0,1,1.0
60fec21e36a05990cfa8a715,83.0,0.0,Neutral,did not like,0,1,1.0
60fec21e36a05990cfa8a715,84.0,0.0,Neutral,did not like,0,1,1.0
60fec21e36a05990cfa8a715,85.0,0.0,Neutral,liked,0,-1,1.0
60fec21e36a05990cfa8a715,86.0,0.0,Neutral,did not like,0,1,1.0
60fec21e36a05990cfa8a715,87.0,0.0,Neutral,liked,0,-1,1.0
60fec21e36a05990cfa8a715,88.0,0.0,Neutral,liked,0,-1,1.0
60fec21e36a05990cfa8a715,89.0,0.0,Neutral,did not like,0,1,1.0
60fec21e36a05990cfa8a715,90.0,0.0,Neutral,did not like,0,1,1.0
60fec21e36a05990cfa8a715,91.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,92.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,93.0,0.0,Rej,liked,1,-1,1.0
60fec21e36a05990cfa8a715,94.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,95.0,0.0,Rej,liked,1,-1,1.0
60fec21e36a05990cfa8a715,96.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,97.0,0.0,Rej,liked,1,-1,1.0
60fec21e36a05990cfa8a715,98.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,99.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,100.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,101.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,102.0,0.0,Rej,liked,1,-1,1.0
60fec21e36a05990cfa8a715,103.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,104.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,105.0,0.0,Rej,liked,1,-1,1.0
60fec21e36a05990cfa8a715,106.0,0.0,Rej,liked,1,-1,1.0
60fec21e36a05990cfa8a715,107.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,108.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,109.0,0.0,Rej,liked,1,-1,1.0
60fec21e36a05990cfa8a715,110.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,111.0,0.0,Rej,liked,1,-1,1.0
60fec21e36a05990cfa8a715,112.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,113.0,0.0,Rej,liked,1,-1,1.0
60fec21e36a05990cfa8a715,114.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,115.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,116.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,117.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,118.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,119.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,120.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,121.0,0.0,Rej,liked,1,-1,-1.0
60fec21e36a05990cfa8a715,122.0,0.0,Rej,liked,1,-1,-1.0
60fec21e36a05990cfa8a715,123.0,0.0,Rej,liked,1,-1,-1.0
60fec21e36a05990cfa8a715,124.0,0.0,Rej,did not like,1,1,-1.0
60fec21e36a05990cfa8a715,125.0,0.0,Rej,did not like,1,1,-1.0
60fec21e36a05990cfa8a715,126.0,0.0,Rej,liked,1,-1,1.0
60fec21e36a05990cfa8a715,127.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,128.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,129.0,0.0,Rej,liked,1,-1,1.0
60fec21e36a05990cfa8a715,130.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,131.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,132.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,133.0,0.0,Rej,liked,1,-1,1.0
60fec21e36a05990cfa8a715,134.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,135.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,136.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,137.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,138.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,139.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,140.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,141.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,142.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,143.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,144.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,145.0,0.0,Rej,did not like,1,1,1.0
60fec21e36a05990cfa8a715,146.0,,Rej,liked,1,-1,-1.0
60fec21e36a05990cfa8a715,147.0,,Rej,liked,1,-1,-1.0
60fec21e36a05990cfa8a715,148.0,,Rej,did not like,1,1,-1.0
60fec21e36a05990cfa8a715,149.0,,Rej,liked,1,-1,-1.0
60fec21e36a05990cfa8a715,150.0,,Rej,did not like,1,1,-1.0
60ff33eea57872b7188f12e2,1.0,999.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,2.0,999.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,3.0,999.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,4.0,999.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,5.0,999.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,6.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,7.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,8.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,9.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,10.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,11.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,12.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,13.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,14.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,15.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,16.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,17.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,18.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,19.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,20.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,21.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,22.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,23.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,24.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,25.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,26.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,27.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,28.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,29.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,30.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,31.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,32.0,0.0,Acc,did not like,-1,1,-1.0
60ff33eea57872b7188f12e2,33.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,34.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,35.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,36.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,37.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,38.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,39.0,0.0,Acc,did not like,-1,1,-1.0
60ff33eea57872b7188f12e2,40.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,41.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,42.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,43.0,0.0,Acc,did not like,-1,1,-1.0
60ff33eea57872b7188f12e2,44.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,45.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,46.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,47.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,48.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,49.0,0.0,Acc,did not like,-1,1,-1.0
60ff33eea57872b7188f12e2,50.0,0.0,Acc,did not like,-1,1,-1.0
60ff33eea57872b7188f12e2,51.0,0.0,Acc,did not like,-1,1,-1.0
60ff33eea57872b7188f12e2,52.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,53.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,54.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,55.0,0.0,Acc,liked,-1,-1,-1.0
60ff33eea57872b7188f12e2,56.0,0.0,Acc,did not like,-1,1,1.0
60ff33eea57872b7188f12e2,57.0,0.0,Acc,liked,-1,-1,1.0
60ff33eea57872b7188f12e2,58.0,0.0,Acc,liked,-1,-1,1.0
60ff33eea57872b7188f12e2,59.0,0.0,Acc,did not like,-1,1,1.0
60ff33eea57872b7188f12e2,60.0,0.0,Acc,did not like,-1,1,1.0
60ff33eea57872b7188f12e2,61.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,62.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,63.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,64.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,65.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,66.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,67.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,68.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,69.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,70.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,71.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,72.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,73.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,74.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,75.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,76.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,77.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,78.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,79.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,80.0,0.0,Rej,liked,1,-1,1.0
60ff33eea57872b7188f12e2,81.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,82.0,0.0,Rej,did not like,1,1,1.0
60ff33eea57872b7188f12e2,83.0,0.0,Rej,did not like,1,1,1.0
