PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,,,,,,space,0.5665,NAN,,NAN,,0,85,85,85,1,86,Taylor,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_24.jpeg,did not like,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.6693,NAN,,NAN,,0,86,86,86,1,87,Taylor,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_23.jpeg,did not like,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.9166,NAN,,NAN,,0,87,87,87,1,88,Taylor,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_13.jpeg,did not like,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.8277,NAN,,NAN,,0,88,88,88,1,89,Taylor,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_29.jpeg,did not like,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.7413,0,0,0,0,1,1.432,,
,,,,,,,,,1,,1,,0,89,89,89,1,90,Taylor,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_16.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,space,1.8633,space,0.5512,NAN,,NAN,,0,90,90,90,1,91,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_26.jpeg,liked,3.613205605,,,,,,,,,,,,
,,,,,,,space,0.7691,NAN,,NAN,,0,91,91,91,1,92,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_24.jpeg,did not like,4.988446431,,,,,,,,,,,,
,,,,,,,space,0.9522,NAN,,NAN,,0,92,92,92,1,93,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_28.jpeg,liked,3.470791822,,,,,,,,,,,,
,,,,,,,space,0.7641,NAN,,NAN,,0,93,93,93,1,94,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_1.jpeg,liked,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6259,0,0,0,0,1,1.3861,,
,,,,,,,,,NAN,,NAN,,0,94,94,94,1,95,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_3.jpeg,liked,2.455989137,,,,,,,,,,,,
,,,,,,,space,0.6834,NAN,,NAN,,0,95,95,95,1,96,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_2.jpeg,liked,3.79605092,,,,,,,,,,,,
,,,,,,,space,1.0409,NAN,,NAN,,0,96,96,96,1,97,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_5.jpeg,liked,3.562416326,,,,,,,,,,,,
,,,,,,,space,0.6827,NAN,,NAN,,0,97,97,97,1,98,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_30.jpeg,did not like,2.843822497,,,,,,,,,,,,
,,,,,,,space,0.6168,NAN,,NAN,,0,98,98,98,1,99,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_27.jpeg,did not like,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.8001,0,0,0,0,1,1.2631,,
,,,,,,,,,NAN,,NAN,,0,99,99,99,1,100,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_16.jpeg,liked,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.7299,NAN,,NAN,,0,100,100,100,1,101,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_29.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.6993,NAN,,NAN,,0,101,101,101,1,102,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_10.jpeg,liked,2.50187214,,,,,,,,,,,,
,,,,,,,space,0.8499,NAN,,NAN,,0,102,102,102,1,103,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_11.jpeg,did not like,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.886,NAN,,NAN,,0,103,103,103,1,104,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_22.jpeg,did not like,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6646,0,0,0,0,1,1.3133,,
,,,,,,,,,NAN,,NAN,,0,104,104,104,1,105,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_17.jpeg,liked,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.7476,NAN,,NAN,,0,105,105,105,1,106,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_4.jpeg,liked,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.7029,NAN,,NAN,,0,106,106,106,1,107,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_14.jpeg,liked,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.7166,NAN,,NAN,,0,107,107,107,1,108,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_9.jpeg,liked,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.7668,NAN,,NAN,,0,108,108,108,1,109,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_13.jpeg,liked,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5003,0,0,0,0,1,1.1256,,
,,,,,,,,,NAN,,NAN,,0,109,109,109,1,110,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_18.jpeg,did not like,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.6333,NAN,,NAN,,0,110,110,110,1,111,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_25.jpeg,liked,1.779333479,,,,,,,,,,,,
,,,,,,,space,2.4804,NAN,,NAN,,0,111,111,111,1,112,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_21.jpeg,did not like,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.9303,NAN,,NAN,,0,112,112,112,1,113,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_12.jpeg,liked,4.940433059,,,,,,,,,,,,
,,,,,,,space,0.9182,NAN,,NAN,,0,113,113,113,1,114,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_15.jpeg,liked,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5901,0,0,0,0,1,1.1457,,
,,,,,,,,,NAN,,NAN,,0,114,114,114,1,115,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_7.jpeg,liked,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.8028,NAN,,NAN,,0,115,115,115,1,116,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_20.jpeg,liked,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.9856,NAN,,NAN,,0,116,116,116,1,117,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_8.jpeg,liked,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.6492,NAN,,NAN,,0,117,117,117,1,118,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_19.jpeg,liked,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.7159,NAN,,NAN,,0,118,118,118,1,119,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_6.jpeg,liked,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.0665,0,0,0,0,1,1.1183,,
,,,,,,,,,4,,7,,0,119,119,119,1,120,Alex,Acc,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_23.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,space,1.4744,space,0.5687,NAN,,NAN,,0,120,120,120,1,121,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_3.jpeg,liked,3.613205605,,,,,,,,,,,,
,,,,,,,space,0.5667,NAN,,NAN,,0,121,121,121,1,122,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_27.jpeg,liked,4.988446431,,,,,,,,,,,,
,,,,,,,space,0.5858,NAN,,NAN,,0,122,122,122,1,123,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_2.jpeg,liked,3.470791822,,,,,,,,,,,,
,,,,,,,space,0.8,NAN,,NAN,,0,123,123,123,1,124,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_25.jpeg,did not like,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,8.432,0,0,0,0,1,1.149,,
,,,,,,,,,NAN,,NAN,,0,124,124,124,1,125,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_14.jpeg,did not like,2.455989137,,,,,,,,,,,,
,,,,,,,space,0.483,NAN,,NAN,,0,125,125,125,1,126,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_21.jpeg,did not like,3.79605092,,,,,,,,,,,,
,,,,,,,space,0.6967,NAN,,NAN,,0,126,126,126,1,127,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_13.jpeg,liked,3.562416326,,,,,,,,,,,,
,,,,,,,space,0.9802,NAN,,NAN,,0,127,127,127,1,128,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_18.jpeg,did not like,2.843822497,,,,,,,,,,,,
,,,,,,,space,0.7668,NAN,,NAN,,0,128,128,128,1,129,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_10.jpeg,did not like,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6001,0,0,0,0,1,1.1355,,
,,,,,,,,,NAN,,NAN,,0,129,129,129,1,130,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_1.jpeg,did not like,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.7833,NAN,,NAN,,0,130,130,130,1,131,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_16.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.8331,NAN,,NAN,,0,131,131,131,1,132,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_22.jpeg,liked,2.50187214,,,,,,,,,,,,
,,,,,,,space,2.8824,NAN,,NAN,,0,132,132,132,1,133,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_9.jpeg,did not like,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.9528,NAN,,NAN,,0,133,133,133,1,134,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_4.jpeg,did not like,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4835,0,0,0,0,1,1.9819,,
,,,,,,,,,NAN,,NAN,,0,134,134,134,1,135,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_15.jpeg,did not like,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.68,NAN,,NAN,,0,135,135,135,1,136,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_29.jpeg,did not like,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.7472,NAN,,NAN,,0,136,136,136,1,137,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_23.jpeg,did not like,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.9663,NAN,,NAN,,0,137,137,137,1,138,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_8.jpeg,liked,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.7365,NAN,,NAN,,0,138,138,138,1,139,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_11.jpeg,did not like,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6693,0,0,0,0,1,1.1552,,
,,,,,,,,,NAN,,NAN,,0,139,139,139,1,140,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_20.jpeg,did not like,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.7807,NAN,,NAN,,0,140,140,140,1,141,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_12.jpeg,did not like,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.8831,NAN,,NAN,,0,141,141,141,1,142,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_19.jpeg,did not like,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.8521,NAN,,NAN,,0,142,142,142,1,143,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_24.jpeg,did not like,4.940433059,,,,,,,,,,,,
,,,,,,,space,0.9634,NAN,,NAN,,0,143,143,143,1,144,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_6.jpeg,did not like,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6505,0,0,0,0,1,1.3964,,
,,,,,,,,,NAN,,NAN,,0,144,144,144,1,145,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_28.jpeg,liked,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.7964,NAN,,NAN,,0,145,145,145,1,146,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_17.jpeg,did not like,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.581,NAN,,NAN,,0,146,146,146,1,147,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_5.jpeg,liked,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.6835,NAN,,NAN,,0,147,147,147,1,148,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_7.jpeg,did not like,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.65,NAN,,NAN,,0,148,148,148,1,149,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_26.jpeg,liked,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.7168,0,0,0,0,1,1.2257,,
,,,,,,,,,2,,2,,0,149,149,149,1,150,Riley,Rej,Participant_Images/63d7f2b15b4a5938642f3a7b/63d7f2b15b4a5938642f3a7b_Images/63d7f2b15b4a5938642f3a7b_Image_30.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.8477
