PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,,,,,,space,0.4864,NAN,,NAN,,0,85,85,85,1,86,Taylor,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_19.jpeg,liked,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.5533,NAN,,NAN,,0,86,86,86,1,87,Taylor,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_12.jpeg,did not like,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.6033,NAN,,NAN,,0,87,87,87,1,88,Taylor,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_8.jpeg,did not like,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.7375,NAN,,NAN,,0,88,88,88,1,89,Taylor,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_13.jpeg,did not like,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4812,0,0,0,0,1,0.858,,
,,,,,,,,,3,,4,,0,89,89,89,1,90,Taylor,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_18.jpeg,liked,1.661473164,,,,,,,,,,,,
,,,,,space,0.9724,space,0.4336,NAN,,NAN,,0,90,90,90,1,91,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_3.jpeg,did not like,3.613205605,,,,,,,,,,,,
,,,,,,,space,0.9866,NAN,,NAN,,0,91,91,91,1,92,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_21.jpeg,did not like,4.988446431,,,,,,,,,,,,
,,,,,,,space,0.4172,NAN,,NAN,,0,92,92,92,1,93,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_18.jpeg,did not like,3.470791822,,,,,,,,,,,,
,,,,,,,space,0.5699,NAN,,NAN,,0,93,93,93,1,94,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_8.jpeg,liked,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4974,0,0,0,0,1,0.8365,,
,,,,,,,,,NAN,,NAN,,0,94,94,94,1,95,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_24.jpeg,did not like,2.455989137,,,,,,,,,,,,
,,,,,,,space,0.5336,NAN,,NAN,,0,95,95,95,1,96,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_6.jpeg,did not like,3.79605092,,,,,,,,,,,,
,,,,,,,space,0.502,NAN,,NAN,,0,96,96,96,1,97,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_4.jpeg,did not like,3.562416326,,,,,,,,,,,,
,,,,,,,space,0.6341,NAN,,NAN,,0,97,97,97,1,98,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_7.jpeg,did not like,2.843822497,,,,,,,,,,,,
,,,,,,,space,0.7337,NAN,,NAN,,0,98,98,98,1,99,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_26.jpeg,did not like,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6169,0,0,0,0,1,0.7337,,
,,,,,,,,,NAN,,NAN,,0,99,99,99,1,100,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_1.jpeg,liked,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.468,NAN,,NAN,,0,100,100,100,1,101,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_12.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.5399,NAN,,NAN,,0,101,101,101,1,102,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_27.jpeg,did not like,2.50187214,,,,,,,,,,,,
,,,,,,,space,0.6206,NAN,,NAN,,0,102,102,102,1,103,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_16.jpeg,liked,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.4201,NAN,,NAN,,0,103,103,103,1,104,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_19.jpeg,did not like,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6974,0,0,0,0,1,0.7234,,
,,,,,,,,,NAN,,NAN,,0,104,104,104,1,105,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_5.jpeg,liked,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.4778,NAN,,NAN,,0,105,105,105,1,106,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_17.jpeg,liked,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.6006,NAN,,NAN,,0,106,106,106,1,107,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_29.jpeg,did not like,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.491,NAN,,NAN,,0,107,107,107,1,108,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_14.jpeg,liked,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.9531,NAN,,NAN,,0,108,108,108,1,109,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_15.jpeg,did not like,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5769,0,0,0,0,1,0.7478,,
,,,,,,,,,NAN,,NAN,,0,109,109,109,1,110,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_13.jpeg,did not like,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.4839,NAN,,NAN,,0,110,110,110,1,111,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_11.jpeg,liked,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.6033,NAN,,NAN,,0,111,111,111,1,112,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_2.jpeg,did not like,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.6006,NAN,,NAN,,0,112,112,112,1,113,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_20.jpeg,did not like,4.940433059,,,,,,,,,,,,
,,,,,,,space,1.1,NAN,,NAN,,0,113,113,113,1,114,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_22.jpeg,liked,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.7356,0,0,0,0,1,0.9006,,
,,,,,,,,,NAN,,NAN,,0,114,114,114,1,115,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_30.jpeg,did not like,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.5229,NAN,,NAN,,0,115,115,115,1,116,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_28.jpeg,liked,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.581,NAN,,NAN,,0,116,116,116,1,117,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_10.jpeg,did not like,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.8665,NAN,,NAN,,0,117,117,117,1,118,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_23.jpeg,did not like,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.72,NAN,,NAN,,0,118,118,118,1,119,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_9.jpeg,did not like,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.633,0,0,0,0,1,0.5507,,
,,,,,,,,,1,,2,,0,119,119,119,1,120,Alex,Rej,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_25.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,space,1.1228,space,1.1079,NAN,,NAN,,0,120,120,120,1,121,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_10.jpeg,liked,3.613205605,,,,,,,,,,,,
,,,,,,,space,1.2196,NAN,,NAN,,0,121,121,121,1,122,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_14.jpeg,did not like,4.988446431,,,,,,,,,,,,
,,,,,,,space,2.2021,NAN,,NAN,,0,122,122,122,1,123,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_17.jpeg,did not like,3.470791822,,,,,,,,,,,,
,,,,,,,space,0.5532,NAN,,NAN,,0,123,123,123,1,124,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_28.jpeg,liked,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4986,0,0,0,0,1,1.3479,,
,,,,,,,,,NAN,,NAN,,0,124,124,124,1,125,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_12.jpeg,liked,2.455989137,,,,,,,,,,,,
,,,,,,,space,3.3747,NAN,,NAN,,0,125,125,125,1,126,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_20.jpeg,did not like,3.79605092,,,,,,,,,,,,
,,,,,,,space,0.5222,NAN,,NAN,,0,126,126,126,1,127,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_4.jpeg,did not like,3.562416326,,,,,,,,,,,,
,,,,,,,space,0.5233,NAN,,NAN,,0,127,127,127,1,128,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_26.jpeg,did not like,2.843822497,,,,,,,,,,,,
,,,,,,,space,0.5035,NAN,,NAN,,0,128,128,128,1,129,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_5.jpeg,liked,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.6639,0,0,0,0,1,1.0013,,
,,,,,,,,,NAN,,NAN,,0,129,129,129,1,130,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_9.jpeg,liked,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.617,NAN,,NAN,,0,130,130,130,1,131,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_18.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.6881,NAN,,NAN,,0,131,131,131,1,132,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_7.jpeg,liked,2.50187214,,,,,,,,,,,,
,,,,,,,space,0.6377,NAN,,NAN,,0,132,132,132,1,133,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_21.jpeg,liked,2.071164779,,,,,,,,,,,,
,,,,,,,space,1.6732,NAN,,NAN,,0,133,133,133,1,134,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_1.jpeg,liked,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.456,0,0,0,0,1,0.6318,,
,,,,,,,,,NAN,,NAN,,0,134,134,134,1,135,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_8.jpeg,liked,2.642157193,,,,,,,,,,,,
,,,,,,,space,1.1987,NAN,,NAN,,0,135,135,135,1,136,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_22.jpeg,did not like,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.6005,NAN,,NAN,,0,136,136,136,1,137,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_27.jpeg,liked,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.5861,NAN,,NAN,,0,137,137,137,1,138,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_25.jpeg,did not like,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.7533,NAN,,NAN,,0,138,138,138,1,139,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_3.jpeg,liked,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5646,0,0,0,0,1,1.3148,,
,,,,,,,,,NAN,,NAN,,0,139,139,139,1,140,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_15.jpeg,liked,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.6507,NAN,,NAN,,0,140,140,140,1,141,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_24.jpeg,liked,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.6587,NAN,,NAN,,0,141,141,141,1,142,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_16.jpeg,liked,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.4683,NAN,,NAN,,0,142,142,142,1,143,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_6.jpeg,liked,4.940433059,,,,,,,,,,,,
,,,,,,,space,0.5224,NAN,,NAN,,0,143,143,143,1,144,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_30.jpeg,did not like,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.82,0,0,0,0,1,1.0961,,
,,,,,,,,,NAN,,NAN,,0,144,144,144,1,145,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_19.jpeg,liked,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.5937,NAN,,NAN,,0,145,145,145,1,146,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_29.jpeg,liked,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.7862,NAN,,NAN,,0,146,146,146,1,147,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_2.jpeg,liked,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.568,NAN,,NAN,,0,147,147,147,1,148,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_11.jpeg,liked,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.5828,NAN,,NAN,,0,148,148,148,1,149,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_23.jpeg,liked,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5274,0,0,0,0,1,0.7998,,
,,,,,,,,,2,,3,,0,149,149,149,1,150,Sam,Acc,Participant_Images/63ddc6baab6a2130b8a41bf7/63ddc6baab6a2130b8a41bf7_Images/63ddc6baab6a2130b8a41bf7_Image_13.jpeg,liked,1.661473164,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.6349
