PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,end_screen_keys.keys,end_screen_keys.rt
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.667,0,0,0,0,1,0.846,,,
,,,,,,,,,NAN,,NAN,,0,84,84,84,1,85,Riley,Neutral,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_14.jpeg,liked,3.602308302,,,,,,,,,,,,,
,,,,,,,space,0.672,NAN,,NAN,,0,85,85,85,1,86,Riley,Neutral,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_5.jpeg,liked,4.106391878,,,,,,,,,,,,,
,,,,,,,space,2.101,NAN,,NAN,,0,86,86,86,1,87,Riley,Neutral,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_4.jpeg,liked,3.799433026,,,,,,,,,,,,,
,,,,,,,space,1.871,NAN,,NAN,,0,87,87,87,1,88,Riley,Neutral,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_30.jpeg,liked,5.246980764,,,,,,,,,,,,,
,,,,,,,space,1.888,NAN,,NAN,,0,88,88,88,1,89,Riley,Neutral,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_7.jpeg,liked,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.251,0,0,0,0,1,0.97,,,
,,,,,,,,,5,,9,,0,89,89,89,1,90,Riley,Neutral,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_17.jpeg,did not like,1.661473164,,,,,,,,,,,,,
,,,,,space,1.646,space,1.359,NAN,,NAN,,0,90,90,90,1,91,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_21.jpeg,liked,3.613205605,,,,,,,,,,,,,
,,,,,,,space,1.807,NAN,,NAN,,0,91,91,91,1,92,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_28.jpeg,did not like,4.988446431,,,,,,,,,,,,,
,,,,,,,space,0.57,NAN,,NAN,,0,92,92,92,1,93,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_29.jpeg,liked,3.470791822,,,,,,,,,,,,,
,,,,,,,space,0.857,NAN,,NAN,,0,93,93,93,1,94,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_30.jpeg,liked,3.820572462,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.619,0,0,0,0,1,0.899,,,
,,,,,,,,,NAN,,NAN,,0,94,94,94,1,95,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_9.jpeg,liked,2.455989137,,,,,,,,,,,,,
,,,,,,,space,1.634,NAN,,NAN,,0,95,95,95,1,96,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_18.jpeg,did not like,3.79605092,,,,,,,,,,,,,
,,,,,,,space,2.152,NAN,,NAN,,0,96,96,96,1,97,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_20.jpeg,did not like,3.562416326,,,,,,,,,,,,,
,,,,,,,space,0.825,NAN,,NAN,,0,97,97,97,1,98,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_5.jpeg,liked,2.843822497,,,,,,,,,,,,,
,,,,,,,space,0.687,NAN,,NAN,,0,98,98,98,1,99,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_16.jpeg,did not like,3.546495948,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.639,0,0,0,0,1,0.867,,,
,,,,,,,,,NAN,,NAN,,0,99,99,99,1,100,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_3.jpeg,liked,1.672012706,,,,,,,,,,,,,
,,,,,,,space,0.758,NAN,,NAN,,0,100,100,100,1,101,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_12.jpeg,did not like,4.942172136,,,,,,,,,,,,,
,,,,,,,space,0.62,NAN,,NAN,,0,101,101,101,1,102,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_7.jpeg,liked,2.50187214,,,,,,,,,,,,,
,,,,,,,space,0.556,NAN,,NAN,,0,102,102,102,1,103,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_15.jpeg,liked,2.071164779,,,,,,,,,,,,,
,,,,,,,space,0.503,NAN,,NAN,,0,103,103,103,1,104,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_4.jpeg,liked,5.336503566,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.751,0,0,0,0,1,0.731,,,
,,,,,,,,,NAN,,NAN,,0,104,104,104,1,105,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_17.jpeg,liked,2.642157193,,,,,,,,,,,,,
,,,,,,,space,0.543,NAN,,NAN,,0,105,105,105,1,106,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_6.jpeg,did not like,4.456234322,,,,,,,,,,,,,
,,,,,,,space,0.674,NAN,,NAN,,0,106,106,106,1,107,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_1.jpeg,liked,4.438512181,,,,,,,,,,,,,
,,,,,,,space,0.844,NAN,,NAN,,0,107,107,107,1,108,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_22.jpeg,did not like,2.682944783,,,,,,,,,,,,,
,,,,,,,space,0.95,NAN,,NAN,,0,108,108,108,1,109,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_26.jpeg,liked,4.51984296,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.886,0,0,0,0,1,1.134,,,
,,,,,,,,,NAN,,NAN,,0,109,109,109,1,110,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_8.jpeg,did not like,3.195382774,,,,,,,,,,,,,
,,,,,,,space,0.741,NAN,,NAN,,0,110,110,110,1,111,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_14.jpeg,liked,1.779333479,,,,,,,,,,,,,
,,,,,,,space,0.768,NAN,,NAN,,0,111,111,111,1,112,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_13.jpeg,liked,4.312468682,,,,,,,,,,,,,
,,,,,,,space,0.837,NAN,,NAN,,0,112,112,112,1,113,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_27.jpeg,liked,4.940433059,,,,,,,,,,,,,
,,,,,,,space,0.771,NAN,,NAN,,0,113,113,113,1,114,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_11.jpeg,liked,2.7105123,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.685,0,0,0,0,1,1.73,,,
,,,,,,,,,NAN,,NAN,,0,114,114,114,1,115,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_24.jpeg,liked,3.602308302,,,,,,,,,,,,,
,,,,,,,space,0.77,NAN,,NAN,,0,115,115,115,1,116,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_10.jpeg,liked,4.106391878,,,,,,,,,,,,,
,,,,,,,space,0.541,NAN,,NAN,,0,116,116,116,1,117,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_23.jpeg,liked,3.799433026,,,,,,,,,,,,,
,,,,,,,space,0.888,NAN,,NAN,,0,117,117,117,1,118,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_25.jpeg,liked,5.246980764,,,,,,,,,,,,,
,,,,,,,space,0.95,NAN,,NAN,,0,118,118,118,1,119,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_19.jpeg,did not like,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.285,0,0,0,0,1,0.685,,,
,,,,,,,,,5,,9,,0,119,119,119,1,120,Sam,Acc,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_2.jpeg,liked,1.661473164,,,,,,,,,,,,,
,,,,,space,2.45,space,4.069,NAN,,NAN,,0,120,120,120,1,121,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_7.jpeg,did not like,3.613205605,,,,,,,,,,,,,
,,,,,,,space,1.668,NAN,,NAN,,0,121,121,121,1,122,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_9.jpeg,liked,4.988446431,,,,,,,,,,,,,
,,,,,,,space,6.47,NAN,,NAN,,0,122,122,122,1,123,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_14.jpeg,did not like,3.470791822,,,,,,,,,,,,,
,,,,,,,space,1.987,NAN,,NAN,,0,123,123,123,1,124,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_27.jpeg,liked,3.820572462,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.218,0,0,0,0,1,3.612,,,
,,,,,,,,,NAN,,NAN,,0,124,124,124,1,125,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_1.jpeg,did not like,2.455989137,,,,,,,,,,,,,
,,,,,,,space,1.267,NAN,,NAN,,0,125,125,125,1,126,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_11.jpeg,did not like,3.79605092,,,,,,,,,,,,,
,,,,,,,space,1.56,NAN,,NAN,,0,126,126,126,1,127,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_10.jpeg,did not like,3.562416326,,,,,,,,,,,,,
,,,,,,,space,1.303,NAN,,NAN,,0,127,127,127,1,128,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_13.jpeg,liked,2.843822497,,,,,,,,,,,,,
,,,,,,,space,0.553,NAN,,NAN,,0,128,128,128,1,129,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_26.jpeg,did not like,3.546495948,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.635,0,0,0,0,1,1.198,,,
,,,,,,,,,NAN,,NAN,,0,129,129,129,1,130,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_17.jpeg,did not like,1.672012706,,,,,,,,,,,,,
,,,,,,,space,1.386,NAN,,NAN,,0,130,130,130,1,131,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_4.jpeg,did not like,4.942172136,,,,,,,,,,,,,
,,,,,,,space,1.27,NAN,,NAN,,0,131,131,131,1,132,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_22.jpeg,did not like,2.50187214,,,,,,,,,,,,,
,,,,,,,space,0.838,NAN,,NAN,,0,132,132,132,1,133,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_29.jpeg,did not like,2.071164779,,,,,,,,,,,,,
,,,,,,,space,1.184,NAN,,NAN,,0,133,133,133,1,134,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_2.jpeg,liked,5.336503566,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.583,0,0,0,0,1,1.312,,,
,,,,,,,,,NAN,,NAN,,0,134,134,134,1,135,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_20.jpeg,did not like,2.642157193,,,,,,,,,,,,,
,,,,,,,space,1.236,NAN,,NAN,,0,135,135,135,1,136,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_8.jpeg,liked,4.456234322,,,,,,,,,,,,,
,,,,,,,space,1.127,NAN,,NAN,,0,136,136,136,1,137,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_19.jpeg,did not like,4.438512181,,,,,,,,,,,,,
,,,,,,,space,1.254,NAN,,NAN,,0,137,137,137,1,138,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_6.jpeg,did not like,2.682944783,,,,,,,,,,,,,
,,,,,,,space,0.924,NAN,,NAN,,0,138,138,138,1,139,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_28.jpeg,did not like,4.51984296,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.035,0,0,0,0,1,1.731,,,
,,,,,,,,,NAN,,NAN,,0,139,139,139,1,140,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_24.jpeg,liked,3.195382774,,,,,,,,,,,,,
,,,,,,,space,2.003,NAN,,NAN,,0,140,140,140,1,141,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_25.jpeg,liked,1.779333479,,,,,,,,,,,,,
,,,,,,,space,1.137,NAN,,NAN,,0,141,141,141,1,142,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_15.jpeg,did not like,4.312468682,,,,,,,,,,,,,
,,,,,,,space,1.234,NAN,,NAN,,0,142,142,142,1,143,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_18.jpeg,did not like,4.940433059,,,,,,,,,,,,,
,,,,,,,space,1.285,NAN,,NAN,,0,143,143,143,1,144,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_30.jpeg,liked,2.7105123,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.25,0,0,0,0,1,1.166,,,
,,,,,,,,,NAN,,NAN,,0,144,144,144,1,145,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_12.jpeg,did not like,3.602308302,,,,,,,,,,,,,
,,,,,,,space,1.003,NAN,,NAN,,0,145,145,145,1,146,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_16.jpeg,did not like,4.106391878,,,,,,,,,,,,,
,,,,,,,space,1.02,NAN,,NAN,,0,146,146,146,1,147,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_3.jpeg,did not like,3.799433026,,,,,,,,,,,,,
,,,,,,,space,1.21,NAN,,NAN,,0,147,147,147,1,148,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_21.jpeg,did not like,5.246980764,,,,,,,,,,,,,
,,,,,,,space,1.152,NAN,,NAN,,0,148,148,148,1,149,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_5.jpeg,did not like,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.819,0,0,0,0,1,1.696,,,
,,,,,,,,,5,,9,,0,149,149,149,1,150,Taylor,Rej,Participant_Images/63d3f9d0ab6c170778b0d3d1/63d3f9d0ab6c170778b0d3d1_Images/63d3f9d0ab6c170778b0d3d1_Image_23.jpeg,liked,1.661473164,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.979
