PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
63d5e3bf4a739d1158b9ce64,space,3.9867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,9.7094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,NAN,,NAN,,0,44,44,44,1,45,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_21.jpeg,did not like,2.642157193,,,,,,,,,,,,,,
,,,,,,,space,0.6929,NAN,,NAN,,0,45,45,45,1,46,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_12.jpeg,liked,4.456234322,,,,,,,,,,,,,,
,,,,,,,space,1.526400001,NAN,,NAN,,0,46,46,46,1,47,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_30.jpeg,liked,4.438512181,,,,,,,,,,,,,,
,,,,,,,space,0.3795,NAN,,NAN,,0,47,47,47,1,48,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_18.jpeg,liked,2.682944783,,,,,,,,,,,,,,
,,,,,,,space,0.633599999,NAN,,NAN,,0,48,48,48,1,49,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_10.jpeg,did not like,4.51984296,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.631799999,0,0,0,0,1,1.4565,,,,
,,,,,,,,,NAN,,NAN,,0,49,49,49,1,50,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_29.jpeg,did not like,3.195382774,,,,,,,,,,,,,,
,,,,,,,space,0.3478,NAN,,NAN,,0,50,50,50,1,51,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_9.jpeg,liked,1.779333479,,,,,,,,,,,,,,
,,,,,,,space,0.5551,NAN,,NAN,,0,51,51,51,1,52,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_1.jpeg,liked,4.312468682,,,,,,,,,,,,,,
,,,,,,,space,0.7267,NAN,,NAN,,0,52,52,52,1,53,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_11.jpeg,liked,4.940433059,,,,,,,,,,,,,,
,,,,,,,space,0.4686,NAN,,NAN,,0,53,53,53,1,54,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_15.jpeg,liked,2.7105123,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.934400001,0,0,0,0,1,1.6759,,,,
,,,,,,,,,NAN,,NAN,,0,54,54,54,1,55,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_5.jpeg,liked,3.602308302,,,,,,,,,,,,,,
,,,,,,,space,0.714,NAN,,NAN,,0,55,55,55,1,56,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_16.jpeg,liked,4.106391878,,,,,,,,,,,,,,
,,,,,,,space,0.8719,NAN,,NAN,,0,56,56,56,1,57,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_25.jpeg,did not like,3.799433026,,,,,,,,,,,,,,
,,,,,,,space,0.567,NAN,,NAN,,0,57,57,57,1,58,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_8.jpeg,liked,5.246980764,,,,,,,,,,,,,,
,,,,,,,space,0.585900001,NAN,,NAN,,0,58,58,58,1,59,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_24.jpeg,liked,3.30081769,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.7239,0,0,0,0,1,1.4746,,,,
,,,,,,,,,2,,3,,0,59,59,59,1,60,Charlie,Acc,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_27.jpeg,did not like,1.661473164,,,,,,,,,,,,,,
,,,,,space,1.7435,space,0.7915,NAN,,NAN,,0,60,60,60,1,61,Sam,Rej,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_8.jpeg,did not like,3.613205605,,,,,,,,,,,,,,
,,,,,,,space,0.6087,NAN,,NAN,,0,61,61,61,1,62,Sam,Rej,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_9.jpeg,liked,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,0.8282,NAN,,NAN,,0,62,62,62,1,63,Sam,Rej,Participant_Images/63d5e3bf4a739d1158b9ce64/63d5e3bf4a739d1158b9ce64_Images/63d5e3bf4a739d1158b9ce64_Image_24.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
