PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,,,,,,space,0.4575,NAN,,NAN,,0,87,87,87,1,88,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_26.jpeg,did not like,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.6083,NAN,,NAN,,0,88,88,88,1,89,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_20.jpeg,did not like,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.6002,0,0,0,0,1,1.2465,,
,,,,,,,,,3,,7,,0,89,89,89,1,90,Taylor,Rej,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_8.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,space,0.3175,space,0.7005,NAN,,NAN,,0,90,90,90,1,91,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_30.jpeg,did not like,3.613205605,,,,,,,,,,,,
,,,,,,,space,0.2478,NAN,,NAN,,0,91,91,91,1,92,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_6.jpeg,liked,4.988446431,,,,,,,,,,,,
,,,,,,,space,0.3618,NAN,,NAN,,0,92,92,92,1,93,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_10.jpeg,did not like,3.470791822,,,,,,,,,,,,
,,,,,,,space,0.265,NAN,,NAN,,0,93,93,93,1,94,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_24.jpeg,liked,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4975,0,0,0,0,1,0.5845,,
,,,,,,,,,NAN,,NAN,,0,94,94,94,1,95,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_11.jpeg,did not like,2.455989137,,,,,,,,,,,,
,,,,,,,space,0.5072,NAN,,NAN,,0,95,95,95,1,96,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_14.jpeg,liked,3.79605092,,,,,,,,,,,,
,,,,,,,space,0.562,NAN,,NAN,,0,96,96,96,1,97,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_2.jpeg,liked,3.562416326,,,,,,,,,,,,
,,,,,,,space,0.4841,NAN,,NAN,,0,97,97,97,1,98,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_15.jpeg,liked,2.843822497,,,,,,,,,,,,
,,,,,,,space,0.3686,NAN,,NAN,,0,98,98,98,1,99,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_3.jpeg,liked,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.0055,0,0,0,0,1,0.9024,,
,,,,,,,,,NAN,,NAN,,0,99,99,99,1,100,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_12.jpeg,liked,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.8871,NAN,,NAN,,0,100,100,100,1,101,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_20.jpeg,liked,4.942172136,,,,,,,,,,,,
,,,,,,,space,1.2685,NAN,,NAN,,0,101,101,101,1,102,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_16.jpeg,liked,2.50187214,,,,,,,,,,,,
,,,,,,,space,3.1104,NAN,,NAN,,0,102,102,102,1,103,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_28.jpeg,did not like,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.5375,NAN,,NAN,,0,103,103,103,1,104,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_4.jpeg,liked,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.3337,0,0,0,0,1,1.3495,,
,,,,,,,,,NAN,,NAN,,0,104,104,104,1,105,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_7.jpeg,did not like,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.4534,NAN,,NAN,,0,105,105,105,1,106,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_21.jpeg,liked,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.4199,NAN,,NAN,,0,106,106,106,1,107,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_29.jpeg,liked,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.4431,NAN,,NAN,,0,107,107,107,1,108,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_23.jpeg,liked,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.4338,NAN,,NAN,,0,108,108,108,1,109,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_17.jpeg,did not like,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.3647,0,0,0,0,1,1.2997,,
,,,,,,,,,NAN,,NAN,,0,109,109,109,1,110,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_25.jpeg,liked,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.5829,NAN,,NAN,,0,110,110,110,1,111,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_19.jpeg,liked,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.4087,NAN,,NAN,,0,111,111,111,1,112,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_8.jpeg,did not like,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.4095,NAN,,NAN,,0,112,112,112,1,113,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_13.jpeg,liked,4.940433059,,,,,,,,,,,,
,,,,,,,space,0.3404,NAN,,NAN,,0,113,113,113,1,114,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_27.jpeg,did not like,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.3431,0,0,0,0,1,1.2153,,
,,,,,,,,,NAN,,NAN,,0,114,114,114,1,115,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_1.jpeg,did not like,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.4063,NAN,,NAN,,0,115,115,115,1,116,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_26.jpeg,liked,4.106391878,,,,,,,,,,,,
,,,,,,,space,0.3841,NAN,,NAN,,0,116,116,116,1,117,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_18.jpeg,liked,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.2791,NAN,,NAN,,0,117,117,117,1,118,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_5.jpeg,liked,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.5661,NAN,,NAN,,0,118,118,118,1,119,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_9.jpeg,liked,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,2.1184,0,0,0,0,1,1.3008,,
,,,,,,,,,3,,7,,0,119,119,119,1,120,Charlie,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_22.jpeg,liked,1.661473164,,,,,,,,,,,,
,,,,,space,1.2131,space,0.2828,NAN,,NAN,,0,120,120,120,1,121,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_12.jpeg,liked,3.613205605,,,,,,,,,,,,
,,,,,,,space,0.3192,NAN,,NAN,,0,121,121,121,1,122,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_29.jpeg,liked,4.988446431,,,,,,,,,,,,
,,,,,,,space,0.3689,NAN,,NAN,,0,122,122,122,1,123,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_20.jpeg,liked,3.470791822,,,,,,,,,,,,
,,,,,,,space,0.2873,NAN,,NAN,,0,123,123,123,1,124,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_4.jpeg,did not like,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.5498,0,0,0,0,1,1.4699,,
,,,,,,,,,NAN,,NAN,,0,124,124,124,1,125,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_25.jpeg,liked,2.455989137,,,,,,,,,,,,
,,,,,,,space,0.3616,NAN,,NAN,,0,125,125,125,1,126,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_8.jpeg,liked,3.79605092,,,,,,,,,,,,
,,,,,,,space,0.533,NAN,,NAN,,0,126,126,126,1,127,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_18.jpeg,did not like,3.562416326,,,,,,,,,,,,
,,,,,,,space,0.3262,NAN,,NAN,,0,127,127,127,1,128,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_16.jpeg,liked,2.843822497,,,,,,,,,,,,
,,,,,,,space,1.2655,NAN,,NAN,,0,128,128,128,1,129,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_30.jpeg,liked,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4607,0,0,0,0,1,0.6309,,
,,,,,,,,,NAN,,NAN,,0,129,129,129,1,130,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_22.jpeg,liked,1.672012706,,,,,,,,,,,,
,,,,,,,space,0.3835,NAN,,NAN,,0,130,130,130,1,131,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_19.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,0.2596,NAN,,NAN,,0,131,131,131,1,132,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_26.jpeg,liked,2.50187214,,,,,,,,,,,,
,,,,,,,space,0.4187,NAN,,NAN,,0,132,132,132,1,133,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_28.jpeg,liked,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.2331,NAN,,NAN,,0,133,133,133,1,134,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_10.jpeg,did not like,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.3671,0,0,0,0,1,0.9113,,
,,,,,,,,,NAN,,NAN,,0,134,134,134,1,135,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_15.jpeg,liked,2.642157193,,,,,,,,,,,,
,,,,,,,space,1.7285,NAN,,NAN,,0,135,135,135,1,136,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_23.jpeg,did not like,4.456234322,,,,,,,,,,,,
,,,,,,,space,0.3987,NAN,,NAN,,0,136,136,136,1,137,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_6.jpeg,liked,4.438512181,,,,,,,,,,,,
,,,,,,,space,0.4414,NAN,,NAN,,0,137,137,137,1,138,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_5.jpeg,liked,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.3029,NAN,,NAN,,0,138,138,138,1,139,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_24.jpeg,liked,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.8917,0,0,0,0,1,0.9335,,
,,,,,,,,,NAN,,NAN,,0,139,139,139,1,140,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_3.jpeg,did not like,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.5589,NAN,,NAN,,0,140,140,140,1,141,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_1.jpeg,did not like,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.4751,NAN,,NAN,,0,141,141,141,1,142,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_2.jpeg,did not like,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.5037,NAN,,NAN,,0,142,142,142,1,143,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_11.jpeg,liked,4.940433059,,,,,,,,,,,,
,,,,,,,space,0.3845,NAN,,NAN,,0,143,143,143,1,144,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_9.jpeg,liked,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4195,0,0,0,0,1,0.6193,,
,,,,,,,,,NAN,,NAN,,0,144,144,144,1,145,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_7.jpeg,liked,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.6336,NAN,,NAN,,0,145,145,145,1,146,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_21.jpeg,liked,4.106391878,,,,,,,,,,,,
,,,,,,,space,1.5005,NAN,,NAN,,0,146,146,146,1,147,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_13.jpeg,liked,3.799433026,,,,,,,,,,,,
,,,,,,,space,2.0106,NAN,,NAN,,0,147,147,147,1,148,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_17.jpeg,did not like,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.5331,NAN,,NAN,,0,148,148,148,1,149,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_14.jpeg,liked,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.4506,0,0,0,0,1,0.4339,,
,,,,,,,,,3,,7,,0,149,149,149,1,150,Alex,Acc,Participant_Images/62a885d5b6af18b3d4579e1b/62a885d5b6af18b3d4579e1b_Images/62a885d5b6af18b3d4579e1b_Image_27.jpeg,liked,1.661473164,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.9664
