PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,,,,,,space,2.3624,NAN,,NAN,,0,91,91,91,1,92,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_22.jpeg,liked,4.988446431,,,,,,,,,,,,
,,,,,,,space,2.111,NAN,,NAN,,0,92,92,92,1,93,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_7.jpeg,did not like,3.470791822,,,,,,,,,,,,
,,,,,,,space,0.9579,NAN,,NAN,,0,93,93,93,1,94,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_30.jpeg,liked,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,2.2972,0,0,0,0,1,1.9616,,
,,,,,,,,,NAN,,NAN,,0,94,94,94,1,95,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_20.jpeg,did not like,2.455989137,,,,,,,,,,,,
,,,,,,,space,1.0909,NAN,,NAN,,0,95,95,95,1,96,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_26.jpeg,liked,3.79605092,,,,,,,,,,,,
,,,,,,,space,2.4896,NAN,,NAN,,0,96,96,96,1,97,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_11.jpeg,liked,3.562416326,,,,,,,,,,,,
,,,,,,,space,1.6805,NAN,,NAN,,0,97,97,97,1,98,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_6.jpeg,liked,2.843822497,,,,,,,,,,,,
,,,,,,,space,0.7292,NAN,,NAN,,0,98,98,98,1,99,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_23.jpeg,liked,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,2.8541,0,0,0,0,1,2.0115,,
,,,,,,,,,NAN,,NAN,,0,99,99,99,1,100,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_29.jpeg,liked,1.672012706,,,,,,,,,,,,
,,,,,,,space,1.3079,NAN,,NAN,,0,100,100,100,1,101,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_8.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,1.7927,NAN,,NAN,,0,101,101,101,1,102,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_19.jpeg,liked,2.50187214,,,,,,,,,,,,
,,,,,,,space,0.6334,NAN,,NAN,,0,102,102,102,1,103,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_25.jpeg,did not like,2.071164779,,,,,,,,,,,,
,,,,,,,space,1.3254,NAN,,NAN,,0,103,103,103,1,104,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_1.jpeg,liked,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,4.4903,0,0,0,0,1,1.4869,,
,,,,,,,,,NAN,,NAN,,0,104,104,104,1,105,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_3.jpeg,did not like,2.642157193,,,,,,,,,,,,
,,,,,,,space,0.6657,NAN,,NAN,,0,105,105,105,1,106,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_5.jpeg,did not like,4.456234322,,,,,,,,,,,,
,,,,,,,space,1.1368,NAN,,NAN,,0,106,106,106,1,107,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_16.jpeg,did not like,4.438512181,,,,,,,,,,,,
,,,,,,,space,1.0852,NAN,,NAN,,0,107,107,107,1,108,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_17.jpeg,liked,2.682944783,,,,,,,,,,,,
,,,,,,,space,2.3085,NAN,,NAN,,0,108,108,108,1,109,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_14.jpeg,did not like,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.9778,0,0,0,0,1,2.6364,,
,,,,,,,,,NAN,,NAN,,0,109,109,109,1,110,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_27.jpeg,did not like,3.195382774,,,,,,,,,,,,
,,,,,,,space,0.8635,NAN,,NAN,,0,110,110,110,1,111,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_13.jpeg,did not like,1.779333479,,,,,,,,,,,,
,,,,,,,space,2.0458,NAN,,NAN,,0,111,111,111,1,112,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_24.jpeg,liked,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.873,NAN,,NAN,,0,112,112,112,1,113,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_10.jpeg,did not like,4.940433059,,,,,,,,,,,,
,,,,,,,space,1.1881,NAN,,NAN,,0,113,113,113,1,114,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_9.jpeg,liked,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,4.0641,0,0,0,0,1,2.3055,,
,,,,,,,,,NAN,,NAN,,0,114,114,114,1,115,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_15.jpeg,liked,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.9816,NAN,,NAN,,0,115,115,115,1,116,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_4.jpeg,did not like,4.106391878,,,,,,,,,,,,
,,,,,,,space,1.1404,NAN,,NAN,,0,116,116,116,1,117,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_2.jpeg,did not like,3.799433026,,,,,,,,,,,,
,,,,,,,space,0.7766,NAN,,NAN,,0,117,117,117,1,118,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_28.jpeg,liked,5.246980764,,,,,,,,,,,,
,,,,,,,space,1.0356,NAN,,NAN,,0,118,118,118,1,119,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_18.jpeg,did not like,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.7393,0,0,0,0,1,0.6818,,
,,,,,,,,,2,,4,,0,119,119,119,1,120,Taylor,Neutral,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_21.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,space,1.7912,space,0.7193,NAN,,NAN,,0,120,120,120,1,121,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_17.jpeg,liked,3.613205605,,,,,,,,,,,,
,,,,,,,space,0.6816,NAN,,NAN,,0,121,121,121,1,122,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_25.jpeg,liked,4.988446431,,,,,,,,,,,,
,,,,,,,space,0.6317,NAN,,NAN,,0,122,122,122,1,123,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_16.jpeg,did not like,3.470791822,,,,,,,,,,,,
,,,,,,,space,1.2332,NAN,,NAN,,0,123,123,123,1,124,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_1.jpeg,did not like,3.820572462,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,3.3648,0,0,0,0,1,1.7598,,
,,,,,,,,,NAN,,NAN,,0,124,124,124,1,125,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_26.jpeg,liked,2.455989137,,,,,,,,,,,,
,,,,,,,space,1.1423,NAN,,NAN,,0,125,125,125,1,126,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_7.jpeg,did not like,3.79605092,,,,,,,,,,,,
,,,,,,,space,2.906,NAN,,NAN,,0,126,126,126,1,127,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_28.jpeg,did not like,3.562416326,,,,,,,,,,,,
,,,,,,,space,1.601,NAN,,NAN,,0,127,127,127,1,128,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_12.jpeg,did not like,2.843822497,,,,,,,,,,,,
,,,,,,,space,1.2619,NAN,,NAN,,0,128,128,128,1,129,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_29.jpeg,liked,3.546495948,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,2.2516,0,0,0,0,1,0.9483,,
,,,,,,,,,NAN,,NAN,,0,129,129,129,1,130,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_9.jpeg,did not like,1.672012706,,,,,,,,,,,,
,,,,,,,space,1.1252,NAN,,NAN,,0,130,130,130,1,131,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_19.jpeg,did not like,4.942172136,,,,,,,,,,,,
,,,,,,,space,2.1527,NAN,,NAN,,0,131,131,131,1,132,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_5.jpeg,did not like,2.50187214,,,,,,,,,,,,
,,,,,,,space,2.086,NAN,,NAN,,0,132,132,132,1,133,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_4.jpeg,did not like,2.071164779,,,,,,,,,,,,
,,,,,,,space,0.7115,NAN,,NAN,,0,133,133,133,1,134,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_13.jpeg,did not like,5.336503566,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,3.8474,0,0,0,0,1,0.6636,,
,,,,,,,,,NAN,,NAN,,0,134,134,134,1,135,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_23.jpeg,did not like,2.642157193,,,,,,,,,,,,
,,,,,,,space,2.0011,NAN,,NAN,,0,135,135,135,1,136,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_22.jpeg,did not like,4.456234322,,,,,,,,,,,,
,,,,,,,space,1.5561,NAN,,NAN,,0,136,136,136,1,137,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_21.jpeg,did not like,4.438512181,,,,,,,,,,,,
,,,,,,,space,1.3789,NAN,,NAN,,0,137,137,137,1,138,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_10.jpeg,liked,2.682944783,,,,,,,,,,,,
,,,,,,,space,0.5667,NAN,,NAN,,0,138,138,138,1,139,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_30.jpeg,liked,4.51984296,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.9316,0,0,0,0,1,1.7686,,
,,,,,,,,,NAN,,NAN,,0,139,139,139,1,140,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_24.jpeg,liked,3.195382774,,,,,,,,,,,,
,,,,,,,space,2.5326,NAN,,NAN,,0,140,140,140,1,141,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_15.jpeg,did not like,1.779333479,,,,,,,,,,,,
,,,,,,,space,0.7807,NAN,,NAN,,0,141,141,141,1,142,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_2.jpeg,did not like,4.312468682,,,,,,,,,,,,
,,,,,,,space,0.6311,NAN,,NAN,,0,142,142,142,1,143,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_27.jpeg,did not like,4.940433059,,,,,,,,,,,,
,,,,,,,space,3.0114,NAN,,NAN,,0,143,143,143,1,144,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_18.jpeg,did not like,2.7105123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.7157,0,0,0,0,1,3.3044,,
,,,,,,,,,NAN,,NAN,,0,144,144,144,1,145,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_8.jpeg,did not like,3.602308302,,,,,,,,,,,,
,,,,,,,space,0.7046,NAN,,NAN,,0,145,145,145,1,146,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_3.jpeg,did not like,4.106391878,,,,,,,,,,,,
,,,,,,,space,4.7353,NAN,,NAN,,0,146,146,146,1,147,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_6.jpeg,liked,3.799433026,,,,,,,,,,,,
,,,,,,,space,1.1642,NAN,,NAN,,0,147,147,147,1,148,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_14.jpeg,did not like,5.246980764,,,,,,,,,,,,
,,,,,,,space,0.6192,NAN,,NAN,,0,148,148,148,1,149,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_20.jpeg,liked,3.30081769,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,4.272,0,0,0,0,1,0.6584,,
,,,,,,,,,3,,5,,0,149,149,149,1,150,Alex,Rej,Participant_Images/63d7ec164d40c184be89bf34/63d7ec164d40c184be89bf34_Images/63d7ec164d40c184be89bf34_Image_11.jpeg,did not like,1.661473164,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.0017
