PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,end_screen_keys.keys,end_screen_keys.rt
,,,,,,,space,1.4407,NAN,,NAN,,0,88,88,88,1,89,Sam,Neutral,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_23.jpeg,liked,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.3736,0,0,0,0,1,1.5023,,,
,,,,,,,,,3,,5,,0,89,89,89,1,90,Sam,Neutral,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_8.jpeg,did not like,1.661473164,,,,,,,,,,,,,
,,,,,space,4.0146,space,1.4575,NAN,,NAN,,0,90,90,90,1,91,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_23.jpeg,did not like,3.613205605,,,,,,,,,,,,,
,,,,,,,space,0.7323,NAN,,NAN,,0,91,91,91,1,92,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_13.jpeg,did not like,4.988446431,,,,,,,,,,,,,
,,,,,,,space,0.923,NAN,,NAN,,0,92,92,92,1,93,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_7.jpeg,liked,3.470791822,,,,,,,,,,,,,
,,,,,,,space,1.8644,NAN,,NAN,,0,93,93,93,1,94,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_25.jpeg,did not like,3.820572462,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.3012,0,0,0,0,1,1.3726,,,
,,,,,,,,,NAN,,NAN,,0,94,94,94,1,95,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_15.jpeg,did not like,2.455989137,,,,,,,,,,,,,
,,,,,,,space,1.3966,NAN,,NAN,,0,95,95,95,1,96,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_5.jpeg,liked,3.79605092,,,,,,,,,,,,,
,,,,,,,space,1.2072,NAN,,NAN,,0,96,96,96,1,97,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_30.jpeg,did not like,3.562416326,,,,,,,,,,,,,
,,,,,,,space,0.5002,NAN,,NAN,,0,97,97,97,1,98,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_18.jpeg,did not like,2.843822497,,,,,,,,,,,,,
,,,,,,,space,1.16,NAN,,NAN,,0,98,98,98,1,99,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_3.jpeg,liked,3.546495948,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.2439,0,0,0,0,1,2.1188,,,
,,,,,,,,,NAN,,NAN,,0,99,99,99,1,100,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_17.jpeg,liked,1.672012706,,,,,,,,,,,,,
,,,,,,,space,0.9885,NAN,,NAN,,0,100,100,100,1,101,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_16.jpeg,did not like,4.942172136,,,,,,,,,,,,,
,,,,,,,space,1.6721,NAN,,NAN,,0,101,101,101,1,102,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_8.jpeg,did not like,2.50187214,,,,,,,,,,,,,
,,,,,,,space,1.1436,NAN,,NAN,,0,102,102,102,1,103,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_27.jpeg,did not like,2.071164779,,,,,,,,,,,,,
,,,,,,,space,1.659,NAN,,NAN,,0,103,103,103,1,104,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_9.jpeg,did not like,5.336503566,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,3.0965,0,0,0,0,1,2.1352,,,
,,,,,,,,,NAN,,NAN,,0,104,104,104,1,105,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_10.jpeg,did not like,2.642157193,,,,,,,,,,,,,
,,,,,,,space,1.7393,NAN,,NAN,,0,105,105,105,1,106,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_28.jpeg,liked,4.456234322,,,,,,,,,,,,,
,,,,,,,space,1.1327,NAN,,NAN,,0,106,106,106,1,107,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_20.jpeg,did not like,4.438512181,,,,,,,,,,,,,
,,,,,,,space,1.35,NAN,,NAN,,0,107,107,107,1,108,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_12.jpeg,liked,2.682944783,,,,,,,,,,,,,
,,,,,,,space,1.298,NAN,,NAN,,0,108,108,108,1,109,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_21.jpeg,did not like,4.51984296,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.8401,0,0,0,0,1,1.1727,,,
,,,,,,,,,NAN,,NAN,,0,109,109,109,1,110,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_14.jpeg,did not like,3.195382774,,,,,,,,,,,,,
,,,,,,,space,1.59,NAN,,NAN,,0,110,110,110,1,111,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_2.jpeg,did not like,1.779333479,,,,,,,,,,,,,
,,,,,,,space,1.2361,NAN,,NAN,,0,111,111,111,1,112,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_26.jpeg,did not like,4.312468682,,,,,,,,,,,,,
,,,,,,,space,1.4129,NAN,,NAN,,0,112,112,112,1,113,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_1.jpeg,liked,4.940433059,,,,,,,,,,,,,
,,,,,,,space,0.7359,NAN,,NAN,,0,113,113,113,1,114,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_6.jpeg,did not like,2.7105123,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.3117,0,0,0,0,1,1.1898,,,
,,,,,,,,,NAN,,NAN,,0,114,114,114,1,115,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_29.jpeg,did not like,3.602308302,,,,,,,,,,,,,
,,,,,,,space,1.0704,NAN,,NAN,,0,115,115,115,1,116,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_4.jpeg,liked,4.106391878,,,,,,,,,,,,,
,,,,,,,space,1.3655,NAN,,NAN,,0,116,116,116,1,117,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_22.jpeg,liked,3.799433026,,,,,,,,,,,,,
,,,,,,,space,0.9372,NAN,,NAN,,0,117,117,117,1,118,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_19.jpeg,did not like,5.246980764,,,,,,,,,,,,,
,,,,,,,space,1.8073,NAN,,NAN,,0,118,118,118,1,119,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_11.jpeg,did not like,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.1386,0,0,0,0,1,1.3966,,,
,,,,,,,,,3,,5,,0,119,119,119,1,120,Riley,Rej,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_24.jpeg,did not like,1.661473164,,,,,,,,,,,,,
,,,,,space,8.2354,space,1.5362,NAN,,NAN,,0,120,120,120,1,121,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_4.jpeg,liked,3.613205605,,,,,,,,,,,,,
,,,,,,,space,1.398,NAN,,NAN,,0,121,121,121,1,122,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_8.jpeg,liked,4.988446431,,,,,,,,,,,,,
,,,,,,,space,1.9034,NAN,,NAN,,0,122,122,122,1,123,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_14.jpeg,did not like,3.470791822,,,,,,,,,,,,,
,,,,,,,space,0.9407,NAN,,NAN,,0,123,123,123,1,124,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_20.jpeg,did not like,3.820572462,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.2912,0,0,0,0,1,1.2294,,,
,,,,,,,,,NAN,,NAN,,0,124,124,124,1,125,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_3.jpeg,did not like,2.455989137,,,,,,,,,,,,,
,,,,,,,space,1.3846,NAN,,NAN,,0,125,125,125,1,126,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_29.jpeg,liked,3.79605092,,,,,,,,,,,,,
,,,,,,,space,1.4876,NAN,,NAN,,0,126,126,126,1,127,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_25.jpeg,did not like,3.562416326,,,,,,,,,,,,,
,,,,,,,space,1.3775,NAN,,NAN,,0,127,127,127,1,128,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_2.jpeg,did not like,2.843822497,,,,,,,,,,,,,
,,,,,,,space,0.8988,NAN,,NAN,,0,128,128,128,1,129,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_12.jpeg,liked,3.546495948,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.389,0,0,0,0,1,1.5688,,,
,,,,,,,,,NAN,,NAN,,0,129,129,129,1,130,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_1.jpeg,liked,1.672012706,,,,,,,,,,,,,
,,,,,,,space,1.7555,NAN,,NAN,,0,130,130,130,1,131,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_13.jpeg,liked,4.942172136,,,,,,,,,,,,,
,,,,,,,space,1.7387,NAN,,NAN,,0,131,131,131,1,132,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_27.jpeg,liked,2.50187214,,,,,,,,,,,,,
,,,,,,,space,1.5073,NAN,,NAN,,0,132,132,132,1,133,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_23.jpeg,did not like,2.071164779,,,,,,,,,,,,,
,,,,,,,space,0.7411,NAN,,NAN,,0,133,133,133,1,134,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_6.jpeg,liked,5.336503566,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,0.9752,0,0,0,0,1,1.7456,,,
,,,,,,,,,NAN,,NAN,,0,134,134,134,1,135,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_5.jpeg,liked,2.642157193,,,,,,,,,,,,,
,,,,,,,space,0.6351,NAN,,NAN,,0,135,135,135,1,136,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_30.jpeg,did not like,4.456234322,,,,,,,,,,,,,
,,,,,,,space,1.1085,NAN,,NAN,,0,136,136,136,1,137,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_10.jpeg,liked,4.438512181,,,,,,,,,,,,,
,,,,,,,space,1.322,NAN,,NAN,,0,137,137,137,1,138,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_19.jpeg,liked,2.682944783,,,,,,,,,,,,,
,,,,,,,space,0.9704,NAN,,NAN,,0,138,138,138,1,139,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_24.jpeg,liked,4.51984296,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.4944,0,0,0,0,1,1.4722,,,
,,,,,,,,,NAN,,NAN,,0,139,139,139,1,140,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_7.jpeg,liked,3.195382774,,,,,,,,,,,,,
,,,,,,,space,1.2427,NAN,,NAN,,0,140,140,140,1,141,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_28.jpeg,liked,1.779333479,,,,,,,,,,,,,
,,,,,,,space,1.3621,NAN,,NAN,,0,141,141,141,1,142,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_21.jpeg,liked,4.312468682,,,,,,,,,,,,,
,,,,,,,space,1.1512,NAN,,NAN,,0,142,142,142,1,143,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_15.jpeg,liked,4.940433059,,,,,,,,,,,,,
,,,,,,,space,1.3485,NAN,,NAN,,0,143,143,143,1,144,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_17.jpeg,liked,2.7105123,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.3078,0,0,0,0,1,2.005,,,
,,,,,,,,,NAN,,NAN,,0,144,144,144,1,145,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_22.jpeg,liked,3.602308302,,,,,,,,,,,,,
,,,,,,,space,1.2567,NAN,,NAN,,0,145,145,145,1,146,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_16.jpeg,did not like,4.106391878,,,,,,,,,,,,,
,,,,,,,space,0.9554,NAN,,NAN,,0,146,146,146,1,147,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_11.jpeg,liked,3.799433026,,,,,,,,,,,,,
,,,,,,,space,1.2323,NAN,,NAN,,0,147,147,147,1,148,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_9.jpeg,liked,5.246980764,,,,,,,,,,,,,
,,,,,,,space,1.0524,NAN,,NAN,,0,148,148,148,1,149,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_26.jpeg,liked,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.4697,0,0,0,0,1,1.3971,,,
,,,,,,,,,4,,5,,0,149,149,149,1,150,Alex,Acc,Participant_Images/60f4e3ab507bbb123f866e88/60f4e3ab507bbb123f866e88_Images/60f4e3ab507bbb123f866e88_Image_18.jpeg,did not like,1.661473164,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.456
