PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,end_screen_keys.keys,end_screen_keys.rt
,,,,,,,space,2.2139,NAN,,NAN,,0,86,86,86,1,87,Alex,Rej,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_15.jpeg,did not like,3.799433026,,,,,,,,,,,,,
,,,,,,,space,7.3972,NAN,,NAN,,0,87,87,87,1,88,Alex,Rej,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_4.jpeg,did not like,5.246980764,,,,,,,,,,,,,
,,,,,,,space,0.7655,NAN,,NAN,,0,88,88,88,1,89,Alex,Rej,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_14.jpeg,did not like,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.55,0,0,0,0,1,0.6668,,,
,,,,,,,,,2,,2,,0,89,89,89,1,90,Alex,Rej,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_20.jpeg,liked,1.661473164,,,,,,,,,,,,,
,,,,,space,4.879,space,2.0095,NAN,,NAN,,0,90,90,90,1,91,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_28.jpeg,did not like,3.613205605,,,,,,,,,,,,,
,,,,,,,space,1.5188,NAN,,NAN,,0,91,91,91,1,92,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_18.jpeg,liked,4.988446431,,,,,,,,,,,,,
,,,,,,,space,6.6035,NAN,,NAN,,0,92,92,92,1,93,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_11.jpeg,did not like,3.470791822,,,,,,,,,,,,,
,,,,,,,space,3.2473,NAN,,NAN,,0,93,93,93,1,94,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_8.jpeg,liked,3.820572462,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,5.3163,0,0,0,0,1,1.3497,,,
,,,,,,,,,NAN,,NAN,,0,94,94,94,1,95,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_13.jpeg,liked,2.455989137,,,,,,,,,,,,,
,,,,,,,space,2.4146,NAN,,NAN,,0,95,95,95,1,96,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_19.jpeg,liked,3.79605092,,,,,,,,,,,,,
,,,,,,,space,7.3644,NAN,,NAN,,0,96,96,96,1,97,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_20.jpeg,did not like,3.562416326,,,,,,,,,,,,,
,,,,,,,space,0.9644,NAN,,NAN,,0,97,97,97,1,98,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_10.jpeg,liked,2.843822497,,,,,,,,,,,,,
,,,,,,,space,0.8007,NAN,,NAN,,0,98,98,98,1,99,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_2.jpeg,liked,3.546495948,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,29.6499,0,0,0,0,1,1.1335,,,
,,,,,,,,,NAN,,NAN,,0,99,99,99,1,100,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_14.jpeg,did not like,1.672012706,,,,,,,,,,,,,
,,,,,,,space,14.7794,NAN,,NAN,,0,100,100,100,1,101,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_7.jpeg,liked,4.942172136,,,,,,,,,,,,,
,,,,,,,space,7.3003,NAN,,NAN,,0,101,101,101,1,102,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_30.jpeg,liked,2.50187214,,,,,,,,,,,,,
,,,,,,,space,13.7139,NAN,,NAN,,0,102,102,102,1,103,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_4.jpeg,liked,2.071164779,,,,,,,,,,,,,
,,,,,,,space,10.5815,NAN,,NAN,,0,103,103,103,1,104,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_12.jpeg,liked,5.336503566,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,20.4335,0,0,0,0,1,1.8333,,,
,,,,,,,,,NAN,,NAN,,0,104,104,104,1,105,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_5.jpeg,liked,2.642157193,,,,,,,,,,,,,
,,,,,,,space,12.4977,NAN,,NAN,,0,105,105,105,1,106,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_15.jpeg,liked,4.456234322,,,,,,,,,,,,,
,,,,,,,space,8.4822,NAN,,NAN,,0,106,106,106,1,107,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_24.jpeg,did not like,4.438512181,,,,,,,,,,,,,
,,,,,,,space,0.9822,NAN,,NAN,,0,107,107,107,1,108,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_17.jpeg,liked,2.682944783,,,,,,,,,,,,,
,,,,,,,space,1.4303,NAN,,NAN,,0,108,108,108,1,109,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_22.jpeg,did not like,4.51984296,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,3.6344,0,0,0,0,1,1.4348,,,
,,,,,,,,,NAN,,NAN,,0,109,109,109,1,110,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_6.jpeg,liked,3.195382774,,,,,,,,,,,,,
,,,,,,,space,1.0307,NAN,,NAN,,0,110,110,110,1,111,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_3.jpeg,liked,1.779333479,,,,,,,,,,,,,
,,,,,,,space,0.7631,NAN,,NAN,,0,111,111,111,1,112,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_26.jpeg,liked,4.312468682,,,,,,,,,,,,,
,,,,,,,space,0.5643,NAN,,NAN,,0,112,112,112,1,113,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_27.jpeg,did not like,4.940433059,,,,,,,,,,,,,
,,,,,,,space,0.4809,NAN,,NAN,,0,113,113,113,1,114,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_21.jpeg,liked,2.7105123,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,3.4168,0,0,0,0,1,1.199,,,
,,,,,,,,,NAN,,NAN,,0,114,114,114,1,115,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_9.jpeg,liked,3.602308302,,,,,,,,,,,,,
,,,,,,,space,9.9978,NAN,,NAN,,0,115,115,115,1,116,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_23.jpeg,liked,4.106391878,,,,,,,,,,,,,
,,,,,,,space,4.4477,NAN,,NAN,,0,116,116,116,1,117,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_16.jpeg,did not like,3.799433026,,,,,,,,,,,,,
,,,,,,,space,29.4467,NAN,,NAN,,0,117,117,117,1,118,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_25.jpeg,did not like,5.246980764,,,,,,,,,,,,,
,,,,,,,space,11.5485,NAN,,NAN,,0,118,118,118,1,119,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_29.jpeg,liked,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,35.233,0,0,0,0,1,1.2507,,,
,,,,,,,,,2,,2,,0,119,119,119,1,120,Charlie,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_1.jpeg,liked,1.661473164,,,,,,,,,,,,,
,,,,,space,17.9169,space,21.5847,NAN,,NAN,,0,120,120,120,1,121,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_10.jpeg,did not like,3.613205605,,,,,,,,,,,,,
,,,,,,,space,8.5994,NAN,,NAN,,0,121,121,121,1,122,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_7.jpeg,liked,4.988446431,,,,,,,,,,,,,
,,,,,,,space,15.0527,NAN,,NAN,,0,122,122,122,1,123,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_12.jpeg,liked,3.470791822,,,,,,,,,,,,,
,,,,,,,space,17.3956,NAN,,NAN,,0,123,123,123,1,124,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_16.jpeg,liked,3.820572462,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,9.6595,0,0,0,0,1,1.6842,,,
,,,,,,,,,NAN,,NAN,,0,124,124,124,1,125,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_26.jpeg,liked,2.455989137,,,,,,,,,,,,,
,,,,,,,space,7.5541,NAN,,NAN,,0,125,125,125,1,126,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_11.jpeg,liked,3.79605092,,,,,,,,,,,,,
,,,,,,,space,4.1565,NAN,,NAN,,0,126,126,126,1,127,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_29.jpeg,liked,3.562416326,,,,,,,,,,,,,
,,,,,,,space,1.5684,NAN,,NAN,,0,127,127,127,1,128,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_9.jpeg,did not like,2.843822497,,,,,,,,,,,,,
,,,,,,,space,3.4245,NAN,,NAN,,0,128,128,128,1,129,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_3.jpeg,did not like,3.546495948,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,8.854,0,0,0,0,1,1.0593,,,
,,,,,,,,,NAN,,NAN,,0,129,129,129,1,130,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_4.jpeg,liked,1.672012706,,,,,,,,,,,,,
,,,,,,,space,6.7104,NAN,,NAN,,0,130,130,130,1,131,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_14.jpeg,liked,4.942172136,,,,,,,,,,,,,
,,,,,,,space,1.7402,NAN,,NAN,,0,131,131,131,1,132,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_17.jpeg,liked,2.50187214,,,,,,,,,,,,,
,,,,,,,space,3.0192,NAN,,NAN,,0,132,132,132,1,133,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_27.jpeg,liked,2.071164779,,,,,,,,,,,,,
,,,,,,,space,1.2642,NAN,,NAN,,0,133,133,133,1,134,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_15.jpeg,did not like,5.336503566,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,2.3838,0,0,0,0,1,1.1661,,,
,,,,,,,,,NAN,,NAN,,0,134,134,134,1,135,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_2.jpeg,liked,2.642157193,,,,,,,,,,,,,
,,,,,,,space,1.6815,NAN,,NAN,,0,135,135,135,1,136,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_23.jpeg,liked,4.456234322,,,,,,,,,,,,,
,,,,,,,space,8.282,NAN,,NAN,,0,136,136,136,1,137,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_8.jpeg,liked,4.438512181,,,,,,,,,,,,,
,,,,,,,space,14.5816,NAN,,NAN,,0,137,137,137,1,138,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_1.jpeg,liked,2.682944783,,,,,,,,,,,,,
,,,,,,,space,0.5815,NAN,,NAN,,0,138,138,138,1,139,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_25.jpeg,liked,4.51984296,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,9.6838,0,0,0,0,1,3.9177,,,
,,,,,,,,,NAN,,NAN,,0,139,139,139,1,140,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_6.jpeg,liked,3.195382774,,,,,,,,,,,,,
,,,,,,,space,50.5642,NAN,,NAN,,0,140,140,140,1,141,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_5.jpeg,did not like,1.779333479,,,,,,,,,,,,,
,,,,,,,space,91.4984,NAN,,NAN,,0,141,141,141,1,142,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_21.jpeg,did not like,4.312468682,,,,,,,,,,,,,
,,,,,,,space,3.8481,NAN,,NAN,,0,142,142,142,1,143,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_20.jpeg,liked,4.940433059,,,,,,,,,,,,,
,,,,,,,space,4.565,NAN,,NAN,,0,143,143,143,1,144,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_19.jpeg,did not like,2.7105123,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,2.2006,0,0,0,0,1,1.2349,,,
,,,,,,,,,NAN,,NAN,,0,144,144,144,1,145,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_28.jpeg,liked,3.602308302,,,,,,,,,,,,,
,,,,,,,space,0.765,NAN,,NAN,,0,145,145,145,1,146,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_18.jpeg,liked,4.106391878,,,,,,,,,,,,,
,,,,,,,space,1.614,NAN,,NAN,,0,146,146,146,1,147,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_30.jpeg,did not like,3.799433026,,,,,,,,,,,,,
,,,,,,,space,1.0642,NAN,,NAN,,0,147,147,147,1,148,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_13.jpeg,liked,5.246980764,,,,,,,,,,,,,
,,,,,,,space,1.0305,NAN,,NAN,,0,148,148,148,1,149,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_22.jpeg,liked,3.30081769,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,c,0,space,1.3007,0,0,0,0,1,1.15,,,
,,,,,,,,,2,,2,,0,149,149,149,1,150,Sam,Acc,Participant_Images/63d40481d12fc9cc4c1adab0/63d40481d12fc9cc4c1adab0_Images/63d40481d12fc9cc4c1adab0_Image_24.jpeg,did not like,1.661473164,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.1677
