PROLIFIC_ID,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,choice_keys.keys,playlottery,resumeafterlottery_keys.keys,resumeafterlottery_keys.rt,lotteryloop.thisRepN,lotteryloop.thisTrialN,lotteryloop.thisN,lotteryloop.thisIndex,lotteryloop.ran,choice_keys.rt,lotteryguess_keys.keys,lotteryguess_keys.rt,end_screen_keys.keys,end_screen_keys.rt
5c1c74700036a80001193c24,space,18.0208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,space,19.7156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,space,0.9486,NAN,,NAN,,0,61,61,61,1,62,Alex,Rej,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_22.jpeg,did not like,4.988446431,,,,,,,,,,,,,,
,,,,,,,space,1.0329,NAN,,NAN,,0,62,62,62,1,63,Alex,Rej,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_20.jpeg,did not like,3.470791822,,,,,,,,,,,,,,
,,,,,,,space,1.0163,NAN,,NAN,,0,63,63,63,1,64,Alex,Rej,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_16.jpeg,did not like,3.820572462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,2.2331,0,0,0,0,1,1.5825,h,0.5163,,
,,,,,,,,,NAN,,NAN,,0,64,64,64,1,65,Alex,Rej,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_7.jpeg,did not like,2.455989137,,,,,,,,,,,,,,
,,,,,,,space,1.2325,NAN,,NAN,,0,65,65,65,1,66,Alex,Rej,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_5.jpeg,did not like,3.79605092,,,,,,,,,,,,,,
,,,,,,,space,5.7818,NAN,,NAN,,0,66,66,66,1,67,Alex,Rej,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_6.jpeg,liked,3.562416326,,,,,,,,,,,,,,
,,,,,,,space,1.0662,NAN,,NAN,,0,67,67,67,1,68,Alex,Rej,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_17.jpeg,did not like,2.843822497,,,,,,,,,,,,,,
,,,,,,,space,2.748,NAN,,NAN,,0,68,68,68,1,69,Alex,Rej,Participant_Images/5c1c74700036a80001193c24/5c1c74700036a80001193c24_Images/5c1c74700036a80001193c24_Image_3.jpeg,did not like,3.546495948,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,s,1,space,5.3331,0,0,0,0,1,2.0493,h,0.5161,,
